target_id	length	eff_length	est_counts	tpm
ENSGALT00000105767.1	300	46.1618	0	0
ENSGALT00000103134.1	303	46.9009	0	0
ENSGALT00000091408.1	300	46.1618	0	0
ENSGALT00000097586.1	300	46.1618	0	0
ENSGALT00000091033.1	303	46.9009	0	0
ENSGALT00000107771.1	300	46.1618	0	0
ENSGALT00000106915.1	303	46.9009	0	0
ENSGALT00000091553.1	303	46.9009	0	0
ENSGALT00000093743.1	303	46.9009	0	0
ENSGALT00000106326.1	303	46.9009	0	0
ENSGALT00000095681.1	300	46.1618	0	0
ENSGALT00000106995.1	300	46.1618	0	0
ENSGALT00000100646.1	300	46.1618	0	0
ENSGALT00000096595.1	303	46.9009	0	0
ENSGALT00000097847.1	300	46.1618	0	0
ENSGALT00000105763.1	303	46.9009	0	0
ENSGALT00000101575.1	300	46.1618	0	0
ENSGALT00000107864.1	303	46.9009	0	0
ENSGALT00000105971.1	300	46.1618	0	0
ENSGALT00000095502.1	303	46.9009	0	0
ENSGALT00000092747.1	300	46.1618	0	0
ENSGALT00000091562.1	306	47.7369	0	0
ENSGALT00000094104.1	303	46.9009	0	0
ENSGALT00000090412.1	303	46.9009	0	0
ENSGALT00000101020.1	303	46.9009	0	0
ENSGALT00000102707.1	303	46.9009	0	0
ENSGALT00000093555.1	303	46.9009	0	0
ENSGALT00000096330.1	300	46.1618	0	0
ENSGALT00000096025.1	300	46.1618	0	0
ENSGALT00000107692.1	300	46.1618	0	0
ENSGALT00000105196.1	303	46.9009	0	0
ENSGALT00000093144.1	300	46.1618	0	0
ENSGALT00000095235.1	300	46.1618	0	0
ENSGALT00000094112.1	300	46.1618	0	0
ENSGALT00000100750.1	303	46.9009	0	0
ENSGALT00000105296.1	303	46.9009	0	0
ENSGALT00000098355.1	303	46.9009	0	0
ENSGALT00000098909.1	300	46.1618	0	0
ENSGALT00000104847.1	303	46.9009	0	0
ENSGALT00000108026.1	303	46.9009	0	0
ENSGALT00000103665.1	303	46.9009	0	0
ENSGALT00000105628.1	303	46.9009	0	0
ENSGALT00000097081.1	300	46.1618	0	0
ENSGALT00000105645.1	291	43.8903	0	0
ENSGALT00000098506.1	300	46.1618	0	0
ENSGALT00000096927.1	303	46.9009	0	0
ENSGALT00000105629.1	303	46.9009	0	0
ENSGALT00000093613.1	300	46.1618	0	0
ENSGALT00000099537.1	303	46.9009	0	0
ENSGALT00000092633.1	303	46.9009	0	0
ENSGALT00000104205.1	303	46.9009	0	0
ENSGALT00000108182.1	303	46.9009	0	0
ENSGALT00000091267.1	303	46.9009	0	0
ENSGALT00000101555.1	303	46.9009	1	0.910931
ENSGALT00000103901.1	303	46.9009	0	0
ENSGALT00000106578.1	303	46.9009	0	0
ENSGALT00000093220.1	348	64.0435	10	6.67102
ENSGALT00000080481.1	975	652.109	2513	164.642
ENSGALT00000082968.2	1039	716.109	3458	206.307
ENSGALT00000053568.1	1548	1225.11	36858	1285.36
ENSGALT00000054328.1	684	362.443	18267	2153.25
ENSGALT00000054361.1	165	35.4944	34	40.9248
ENSGALT00000076413.1	684	362.443	7724	910.478
ENSGALT00000061564.1	784	461.83	34014	3146.61
ENSGALT00000049217.1	351	65.5577	2076	1352.92
ENSGALT00000079811.1	297	45.3345	245	230.89
ENSGALT00000063913.1	1378	1055.11	3508	142.046
ENSGALT00000047001.1	1818	1495.11	4882	139.506
ENSGALT00000053400.1	1143	820.109	7480	389.67
ENSGALT00000068151.1	522	203.696	398	83.4773
ENSGALT00000015774.6	2848	2525.11	849	14.3646
ENSGALT00000107714.1	192	30.1809	0	0
ENSGALT00000087687.2	2219	1896.11	2100.95	47.339
ENSGALT00000007277.3	2291	1968.11	2115.05	45.9134
ENSGALT00000016200.6	2519	2196.11	962	18.7149
ENSGALT00000057018.2	2043	1720.11	216.734	5.38317
ENSGALT00000064690.2	2193	1870.11	55.266	1.26258
ENSGALT00000103853.1	2238	1915.11	0	0
ENSGALT00000095972.1	1968	1645.11	0	0
ENSGALT00000052654.2	3495	3172.11	3373	45.4292
ENSGALT00000061915.3	970	647.138	1345	88.7958
ENSGALT00000033572.5	2547	2224.11	254.166	4.88234
ENSGALT00000076955.2	2058	1735.11	86.8342	2.13812
ENSGALT00000107965.1	2460	2137.11	1691.58	33.8168
ENSGALT00000080793.2	1206	883.109	221.285	10.7055
ENSGALT00000001657.6	1354	1031.11	2456.56	101.786
ENSGALT00000038720.4	2784	2461.11	126.444	2.19501
ENSGALT00000064754.2	2359	2036.11	5296	111.126
ENSGALT00000096825.1	3212	2889.11	1411	20.8656
ENSGALT00000089429.2	1386	1063.11	24	0.964496
ENSGALT00000085779.2	1599	1276.11	149	4.98845
ENSGALT00000057265.2	1520	1197.11	709.123	25.3078
ENSGALT00000069945.2	1266	943.109	428.89	19.429
ENSGALT00000093812.1	1700	1377.11	1063.17	32.9837
ENSGALT00000017109.6	1577	1254.11	36.8208	1.25437
ENSGALT00000103291.1	2658	2335.11	0	0
ENSGALT00000084934.2	2580	2257.11	0	0
ENSGALT00000095264.1	2724	2401.11	0	0
ENSGALT00000093947.1	2976	2653.11	0	0
ENSGALT00000005824.5	3364	3041.11	13030.8	183.066
ENSGALT00000069539.2	1440	1117.11	798.15	30.525
ENSGALT00000092213.1	165	35.4944	0	0
ENSGALT00000044892.3	417	109.2	0	0
ENSGALT00000015470.6	1305	982.109	570	24.796
ENSGALT00000094180.1	3408	3085.11	1328.7	18.4003
ENSGALT00000093577.1	3924	3601.11	2028.35	24.0643
ENSGALT00000094724.1	3282	2959.11	847.01	12.2291
ENSGALT00000101384.1	4524	4201.11	1170.77	11.9062
ENSGALT00000068770.2	2865	2542.11	408.083	6.85838
ENSGALT00000091629.1	1637	1314.11	29.0931	0.945858
ENSGALT00000100108.1	957	634.21	23.1048	1.55645
ENSGALT00000003008.6	2586	2263.11	219.388	4.14166
ENSGALT00000102256.1	2454	2131.11	1.507	0.0302118
ENSGALT00000071948.2	2889	2566.11	1	0.0166491
ENSGALT00000083823.2	222	32.6924	0	0
ENSGALT00000027260.6	2443	2120.11	1956.32	39.423
ENSGALT00000095138.1	2468	2145.11	99.8488	1.98866
ENSGALT00000104589.1	3532	3209.11	30.8283	0.410423
ENSGALT00000087385.2	1551	1228.11	23	0.800125
ENSGALT00000018638.6	1513	1190.11	1741	62.4999
ENSGALT00000045316.3	7707	7384.11	1217	7.04141
ENSGALT00000098841.1	7617	7294.11	0	0
ENSGALT00000000935.5	1442	1119.11	2077	79.2923
ENSGALT00000013776.6	1989	1666.11	396	10.1545
ENSGALT00000059809.2	2757	2434.11	8.35735	0.146688
ENSGALT00000084956.2	2278	1955.11	433.075	9.46366
ENSGALT00000044371.3	1765	1442.11	194.186	5.7529
ENSGALT00000000945.6	1823	1500.11	0	0
ENSGALT00000102455.1	2037	1714.11	277.282	6.91116
ENSGALT00000058192.2	1765	1442.11	872.718	25.8549
ENSGALT00000046006.3	1479	1156.11	293	10.8277
ENSGALT00000053946.2	2102	1779.11	4	0.096056
ENSGALT00000066342.2	2295	1972.11	2937	63.6268
ENSGALT00000051780.2	3429	3106.11	759	10.4398
ENSGALT00000039145.3	540	221.007	3114	601.977
ENSGALT00000048854.2	2589	2266.11	798.895	15.0618
ENSGALT00000016196.3	584	263.889	41.8141	6.76968
ENSGALT00000106875.1	1899	1576.11	77	2.08724
ENSGALT00000107518.1	1163	840.109	201	10.2218
ENSGALT00000074365.2	1347	1024.11	41.6549	1.73775
ENSGALT00000038301.4	1485	1162.11	191.219	7.02992
ENSGALT00000088781.2	1787	1464.11	321.126	9.37065
ENSGALT00000013516.6	1240	917.109	1688	78.6355
ENSGALT00000042658.4	3273	2950.11	188	2.72262
ENSGALT00000105272.1	1990	1667.11	7	0.179391
ENSGALT00000092110.1	511	193.144	0	0
ENSGALT00000017089.6	2184	1861.11	19	0.436163
ENSGALT00000000932.5	2974	2651.11	1528	24.6242
ENSGALT00000070090.2	1842	1519.11	2009	56.5013
ENSGALT00000077983.2	2568	2245.11	11.2323	0.213747
ENSGALT00000015524.6	2370	2047.11	283	5.90626
ENSGALT00000063478.2	1492	1169.11	780.241	28.5129
ENSGALT00000085126.2	3792	3469.11	2810.71	34.6151
ENSGALT00000000700.6	1559	1236.11	114.049	3.94188
ENSGALT00000095508.1	1245	922.109	17936	831.02
ENSGALT00000036535.4	1460	1137.11	486.363	18.2737
ENSGALT00000092377.1	1350	1027.11	602.603	25.0658
ENSGALT00000104831.1	360	70.4478	0	0
ENSGALT00000089696.2	1739	1416.11	1068.72	32.2428
ENSGALT00000078926.2	2568	2245.11	43.6813	0.831238
ENSGALT00000013511.6	2586	2263.11	381.149	7.19542
ENSGALT00000105318.1	3555	3232.11	793.851	10.4935
ENSGALT00000091517.1	2963	2640.11	0	0
ENSGALT00000097952.1	1886	1563.11	783	21.4013
ENSGALT00000043593.3	2213	1890.11	219	4.95022
ENSGALT00000001687.6	2946	2623.11	556	9.05577
ENSGALT00000090727.1	5952	5629.11	47.4984	0.360501
ENSGALT00000105286.1	4293	3970.11	324.502	3.49206
ENSGALT00000099259.1	5734	5411.11	0	0
ENSGALT00000103732.1	1444	1121.11	193.3	7.36634
ENSGALT00000093504.1	360	70.4478	0	0
ENSGALT00000014035.5	5449	5126.11	5478	45.6564
ENSGALT00000046993.3	759	436.951	155.264	15.1812
ENSGALT00000057339.2	1310	987.109	458.736	19.8548
ENSGALT00000101995.1	2125	1802.11	137.107	3.25047
ENSGALT00000084738.2	2462	2139.11	698.776	13.9564
ENSGALT00000013715.7	1862	1539.11	1046.66	29.0539
ENSGALT00000047226.2	963	640.167	128.781	8.59463
ENSGALT00000097844.1	963	640.167	128.781	8.59463
ENSGALT00000000929.5	864	541.561	3	0.236669
ENSGALT00000027978.5	4778	4455.11	7077	67.8669
ENSGALT00000015509.6	1045	722.109	522	30.8841
ENSGALT00000011326.6	1607	1284.11	169	5.62279
ENSGALT00000098553.1	1798	1475.11	658	19.0576
ENSGALT00000027257.6	2413	2090.11	1555	31.7855
ENSGALT00000099288.1	2671	2348.11	0	0
ENSGALT00000054845.2	1107	784.109	10	0.544867
ENSGALT00000043807.3	1556	1233.11	65	2.25206
ENSGALT00000050158.2	1744	1421.11	201	6.04277
ENSGALT00000105330.1	2299	1976.11	0	0
ENSGALT00000106006.1	1818	1495.11	0	0
ENSGALT00000026684.6	2811	2488.11	6777	116.368
ENSGALT00000092104.1	7542	7219.11	55	0.325496
ENSGALT00000093098.1	189	29.8832	0	0
ENSGALT00000000680.6	1224	901.109	0	0
ENSGALT00000097651.1	963	640.167	351.159	23.4356
ENSGALT00000107057.1	1029	706.109	15	0.907584
ENSGALT00000079361.2	3788	3465.11	1890.63	23.3108
ENSGALT00000078382.2	3806	3483.11	0	0
ENSGALT00000065061.2	3746	3423.11	1290.15	16.1023
ENSGALT00000106787.1	3722	3399.11	0	0
ENSGALT00000100754.1	3719	3396.11	32.7152	0.411562
ENSGALT00000095441.1	3686	3363.11	388.407	4.93416
ENSGALT00000038693.4	3674	3351.11	88.5724	1.12922
ENSGALT00000100249.1	3614	3291.11	16.5168	0.214412
ENSGALT00000092058.1	162	38.2184	19.103	21.3548
ENSGALT00000091508.1	2619	2296.11	0	0
ENSGALT00000024931.6	2613	2290.11	288	5.37283
ENSGALT00000001693.5	1268	945.109	432	19.5285
ENSGALT00000076033.3	2192	1869.11	55.4298	1.267
ENSGALT00000056157.2	1583	1260.11	0	0
ENSGALT00000022671.6	1553	1230.11	0	0
ENSGALT00000022669.6	3269	2946.11	253.563	3.67708
ENSGALT00000077257.3	6535	6212.11	450.879	3.1009
ENSGALT00000053447.2	5667	5344.11	42.1211	0.336738
ENSGALT00000073731.2	5066	4743.11	1192.28	10.7395
ENSGALT00000047406.2	5081	4758.11	223.715	2.00876
ENSGALT00000033012.3	2751	2428.11	794.488	13.9793
ENSGALT00000102940.1	1584	1261.11	1149.51	38.9429
ENSGALT00000106406.1	3239	2916.11	57	0.8351
ENSGALT00000002535.5	2067	1744.11	24	0.587902
ENSGALT00000103515.1	1550	1227.11	281	9.78341
ENSGALT00000096794.1	3139	2816.11	0	0
ENSGALT00000013744.5	2877	2554.11	1031.29	17.2508
ENSGALT00000098461.1	1183	860.109	280.707	13.9433
ENSGALT00000092256.1	2487	2164.11	1134	22.3873
ENSGALT00000076429.2	1743	1420.11	319	9.59701
ENSGALT00000045785.4	1161	838.109	10	0.509761
ENSGALT00000093449.1	171	32.9895	0	0
ENSGALT00000104155.1	1214	891.109	6	0.287665
ENSGALT00000073756.2	1098	775.109	0	0
ENSGALT00000095034.1	4773	4450.11	61.7027	0.59238
ENSGALT00000106653.1	4886	4563.11	0	0
ENSGALT00000096704.1	3100	2777.11	201.169	3.09482
ENSGALT00000030546.4	2272	1949.11	1.12805	0.0247264
ENSGALT00000000599.5	2263	1940.11	3499	77.0522
ENSGALT00000002918.5	2084	1761.11	179	4.34244
ENSGALT00000015501.6	1362	1039.11	1391	57.1917
ENSGALT00000011301.6	918	595.405	768.853	55.1693
ENSGALT00000052521.2	2595	2272.11	690.147	12.9772
ENSGALT00000048401.2	3073	2750.11	251	3.89934
ENSGALT00000090838.1	165	35.4944	0	0
ENSGALT00000101248.1	222	32.6924	0	0
ENSGALT00000072908.2	3049	2726.11	50.9456	0.798418
ENSGALT00000062361.2	2241	1918.11	13.6121	0.303194
ENSGALT00000048787.2	2273	1950.11	21.4423	0.469763
ENSGALT00000096470.1	4310	3987.11	381.28	4.08557
ENSGALT00000094235.1	3625	3302.11	275.638	3.56627
ENSGALT00000091789.1	3611	3288.11	0	0
ENSGALT00000105232.1	3874	3551.11	0	0
ENSGALT00000095666.1	3979	3656.11	721.732	8.43382
ENSGALT00000101173.1	3697	3374.11	85.3505	1.08072
ENSGALT00000018603.6	3847	3524.11	0	0
ENSGALT00000056798.2	782	459.841	3916	363.833
ENSGALT00000064544.2	1759	1436.11	225	6.69364
ENSGALT00000000598.3	1935	1612.11	2.00069	0.0530215
ENSGALT00000095871.1	171	32.9895	37.2326	48.2186
ENSGALT00000027248.7	5256	4933.11	3778.14	32.7209
ENSGALT00000095218.1	5199	4876.11	251.097	2.20006
ENSGALT00000092017.1	2449	2126.11	1055.76	21.2151
ENSGALT00000101267.1	2526	2203.11	433	8.3969
ENSGALT00000016192.5	2165	1842.11	1617.18	37.5069
ENSGALT00000081509.2	1754	1431.11	183.816	5.48755
ENSGALT00000091128.1	1043	720.109	841.657	49.9349
ENSGALT00000015480.7	1272	949.109	106	4.77152
ENSGALT00000007260.3	5951	5628.11	583.904	4.43247
ENSGALT00000101741.1	2815	2492.11	6.02449	0.103281
ENSGALT00000106081.1	1227	904.109	111.595	5.27342
ENSGALT00000000923.6	797	474.788	656.592	59.083
ENSGALT00000049870.2	863	540.561	53.4078	4.22111
ENSGALT00000086832.2	2387	2064.11	641	13.2676
ENSGALT00000103346.1	222	32.6924	0	0
ENSGALT00000068131.2	3298	2975.11	1633.28	23.4545
ENSGALT00000105385.1	3579	3256.11	1048.72	13.7603
ENSGALT00000087034.2	1272	949.109	31	1.39545
ENSGALT00000013700.4	865	542.561	178	14.0165
ENSGALT00000108047.1	1326	1003.11	9.79591	0.417219
ENSGALT00000096173.1	1416	1093.11	0	0
ENSGALT00000064670.2	1278	955.109	481.204	21.525
ENSGALT00000021270.7	1271	948.109	0	0
ENSGALT00000013729.6	2220	1897.11	2	0.0450407
ENSGALT00000005915.6	1119	796.109	80.7476	4.33335
ENSGALT00000086810.2	1074	751.109	0	0
ENSGALT00000087446.2	2253	1930.11	606.252	13.4196
ENSGALT00000036791.4	3227	2904.11	4789	70.4529
ENSGALT00000073033.2	2211	1888.11	135	3.05474
ENSGALT00000094270.1	255	37.3544	0	0
ENSGALT00000101288.1	4694	4371.11	624.194	6.10092
ENSGALT00000105072.1	3142	2819.11	1328.52	20.1337
ENSGALT00000097020.1	4217	3894.11	2987.73	32.7793
ENSGALT00000014055.5	4098	3775.11	17.5545	0.198668
ENSGALT00000052191.2	1945	1622.11	1200	31.6059
ENSGALT00000107408.1	1770	1447.11	3.80481e-07	1.12331e-08
ENSGALT00000089303.2	333	57.2929	2898	2161.05
ENSGALT00000031763.5	1952	1629.11	512	13.4272
ENSGALT00000105222.1	2398	2075.11	0	0
ENSGALT00000054933.2	2347	2024.11	1092.84	23.067
ENSGALT00000027969.6	1983	1660.11	654	16.8309
ENSGALT00000099152.1	192	30.1809	3.02063	4.27594
ENSGALT00000091847.1	297	45.3345	1737	1636.96
ENSGALT00000061698.2	1760	1437.11	4423	131.491
ENSGALT00000098624.1	1157	834.109	137	7.01722
ENSGALT00000027247.6	1473	1150.11	37	1.37445
ENSGALT00000108367.1	219	32.2873	19.1221	25.3029
ENSGALT00000017068.3	3038	2715.11	5523	86.907
ENSGALT00000097033.1	1842	1519.11	27	0.75935
ENSGALT00000015746.5	2617	2294.11	3208.74	59.7568
ENSGALT00000057314.2	2629	2306.11	0	0
ENSGALT00000082587.2	2485	2162.11	2112.26	41.7385
ENSGALT00000002882.3	2697	2374.11	67	1.20571
ENSGALT00000106650.1	2621	2298.11	14	0.26027
ENSGALT00000011255.7	2613	2290.11	10940	204.093
ENSGALT00000013707.6	5017	4694.11	4227	38.4721
ENSGALT00000099330.1	1668	1345.11	765	24.298
ENSGALT00000072819.2	2073	1750.11	662	16.1607
ENSGALT00000090002.2	1618	1295.11	0	0
ENSGALT00000064292.2	1941	1618.11	435	11.4855
ENSGALT00000096388.1	2004	1681.11	0	0
ENSGALT00000000594.2	1273	950.109	0	0
ENSGALT00000016170.6	1835	1512.11	76	2.14732
ENSGALT00000014068.6	2049	1726.11	428	10.5936
ENSGALT00000099847.1	4305	3982.11	359.45	3.85649
ENSGALT00000052159.2	3167	2844.11	0	0
ENSGALT00000093842.1	2784	2461.11	282.528	4.90453
ENSGALT00000092154.1	826	503.678	48.0226	4.07342
ENSGALT00000088078.2	2464	2141.11	42.6981	0.851995
ENSGALT00000081507.2	1786	1463.11	203	5.9277
ENSGALT00000106800.1	1218	895.109	2363	112.786
ENSGALT00000054766.2	1434	1111.11	101	3.88358
ENSGALT00000044920.4	1546	1223.11	420	14.6707
ENSGALT00000058541.2	2586	2263.11	1285	24.2585
ENSGALT00000060434.2	2226	1903.11	361.476	8.11489
ENSGALT00000059294.2	1737	1414.11	4650	140.487
ENSGALT00000095442.1	231	33.902	0	0
ENSGALT00000084043.2	1002	679.109	0	0
ENSGALT00000084450.2	2109	1786.11	7.55716	0.180767
ENSGALT00000089954.2	3237	2914.11	0	0
ENSGALT00000105731.1	2403	2080.11	6.22142	0.127782
ENSGALT00000065905.2	2403	2080.11	0	0
ENSGALT00000106101.1	2403	2080.11	6.22142	0.127782
ENSGALT00000053635.2	3264	2941.11	339.25	4.92806
ENSGALT00000095392.1	2937	2614.11	58.9333	0.963173
ENSGALT00000060134.2	2445	2122.11	83.8167	1.68745
ENSGALT00000017063.6	3960	3637.11	73	0.857499
ENSGALT00000094827.1	3993	3670.11	0	0
ENSGALT00000036845.4	1340	1017.11	33.8845	1.42331
ENSGALT00000093586.1	2699	2376.11	675.116	12.1389
ENSGALT00000027246.5	762	439.921	838.84	81.4651
ENSGALT00000095079.1	828	505.666	528.16	44.624
ENSGALT00000087803.2	619	298.344	0	0
ENSGALT00000002784.4	4905	4582.11	2325	21.6783
ENSGALT00000019767.8	4287	3964.11	108.933	1.17403
ENSGALT00000075291.2	1965	1642.11	0	0
ENSGALT00000093846.1	1560	1237.11	138.394	4.77945
ENSGALT00000103880.1	3818	3495.11	3.1138	0.0380625
ENSGALT00000093417.1	1814	1491.11	15.3557	0.439975
ENSGALT00000096230.1	1108	785.109	14.6443	0.796903
ENSGALT00000007244.6	2181	1858.11	1106	25.4303
ENSGALT00000100801.1	3567	3244.11	3.58154	0.0471674
ENSGALT00000091550.1	3063	2740.11	723.72	11.2842
ENSGALT00000101735.1	2014	1691.11	147	3.71375
ENSGALT00000009815.6	2157	1834.11	995	23.1774
ENSGALT00000009738.6	1790	1467.11	1611.19	46.9194
ENSGALT00000101971.1	1780	1457.11	273.807	8.02822
ENSGALT00000009730.7	2583	2260.11	0	0
ENSGALT00000103353.1	1593	1270.11	106.181	3.57167
ENSGALT00000044236.3	3842	3519.11	82.1458	0.997286
ENSGALT00000099799.1	1007	684.109	0	0
ENSGALT00000104823.1	2751	2428.11	601.279	10.5797
ENSGALT00000072675.2	2973	2650.11	30.3557	0.489377
ENSGALT00000107377.1	2862	2539.11	32.7235	0.550612
ENSGALT00000091118.1	2889	2566.11	1214.67	20.2231
ENSGALT00000077933.2	2979	2656.11	2797.06	44.9908
ENSGALT00000000572.5	661	339.769	1104	138.82
ENSGALT00000050321.2	563	243.396	0	0
ENSGALT00000027968.6	1287	964.109	143.527	6.36026
ENSGALT00000052241.2	879	556.549	16.4729	1.26455
ENSGALT00000095806.1	1594	1271.11	59.1156	1.98695
ENSGALT00000106566.1	2930	2607.11	6452	105.731
ENSGALT00000086938.2	1247	924.109	28.1758	1.30263
ENSGALT00000009702.6	1341	1018.11	232.824	9.77015
ENSGALT00000009692.6	2272	1949.11	2371	51.9712
ENSGALT00000044915.3	1164	841.109	697	35.4036
ENSGALT00000081746.2	1528	1205.11	543.525	19.269
ENSGALT00000045923.3	1429	1106.11	773.475	29.8755
ENSGALT00000101573.1	1111	788.109	2512.03	136.178
ENSGALT00000009667.6	1071	748.109	1079.97	61.6757
ENSGALT00000009658.6	2136	1813.11	684	16.1176
ENSGALT00000087894.2	1075	752.109	4	0.22722
ENSGALT00000072601.2	1044	721.109	229	13.5676
ENSGALT00000060009.3	2451	2128.11	1468	29.4713
ENSGALT00000038740.3	2125	1802.11	51	1.20908
ENSGALT00000038746.5	2265	1942.11	38	0.835944
ENSGALT00000038751.3	2860	2537.11	577.216	9.71999
ENSGALT00000060616.2	2141	1818.11	81.7845	1.92184
ENSGALT00000107564.1	1809	1486.11	134.556	3.8683
ENSGALT00000078257.3	4277	3954.11	8374.44	90.4846
ENSGALT00000100221.1	890	567.549	12	0.903327
ENSGALT00000038771.3	6984	6661.11	3740	23.9879
ENSGALT00000065356.2	4474	4151.11	2022.72	20.818
ENSGALT00000065935.2	2138	1815.11	524.279	12.3403
ENSGALT00000091777.1	2807	2484.11	1164.29	20.0242
ENSGALT00000104521.1	1842	1519.11	176.714	4.96993
ENSGALT00000009932.5	1664	1341.11	2053	65.4021
ENSGALT00000009924.6	2401	2078.11	1303	26.7882
ENSGALT00000058852.2	1819	1496.11	6887.5	196.682
ENSGALT00000012181.6	1976	1653.11	703.641	18.1852
ENSGALT00000043515.3	1994	1671.11	261.359	6.68189
ENSGALT00000082543.2	1846	1523.11	0	0
ENSGALT00000051937.2	1843	1520.11	333.137	9.363
ENSGALT00000091589.1	1994	1671.11	143.36	3.66514
ENSGALT00000097973.1	1815	1492.11	0	0
ENSGALT00000012149.6	1369	1046.11	8	0.326723
ENSGALT00000071071.2	1601	1278.11	0	0
ENSGALT00000105477.1	1681	1358.11	863	27.1483
ENSGALT00000097270.1	2489	2166.11	439.439	8.66732
ENSGALT00000092926.1	1913	1590.11	768.561	20.6499
ENSGALT00000028063.4	2064	1741.11	1669.94	40.9772
ENSGALT00000074029.2	2271	1948.11	2085.06	45.7269
ENSGALT00000009147.6	3504	3181.11	2428	32.609
ENSGALT00000105440.1	2286	1963.11	125.138	2.72341
ENSGALT00000090222.2	2035	1712.11	83.8616	2.09266
ENSGALT00000093197.1	1104	781.109	64.5776	3.53213
ENSGALT00000091478.1	917	594.405	0	0
ENSGALT00000107850.1	643	321.903	4.42242	0.586952
ENSGALT00000021368.6	2875	2552.11	23	0.385031
ENSGALT00000009112.6	726	404.083	121	12.7933
ENSGALT00000009095.6	1667	1344.11	755.927	24.0277
ENSGALT00000092248.1	2027	1704.11	360.013	9.02585
ENSGALT00000095031.1	2541	2218.11	16.0595	0.309325
ENSGALT00000044783.3	681	359.492	0	0
ENSGALT00000069582.2	1719	1396.11	13	0.397824
ENSGALT00000011349.7	1785	1462.11	23	0.672071
ENSGALT00000059781.2	3688	3365.11	759	9.63629
ENSGALT00000000550.6	2012	1689.11	3500	88.5274
ENSGALT00000068917.2	3877	3554.11	4024	48.372
ENSGALT00000039557.4	2674	2351.11	273	4.96086
ENSGALT00000096402.1	2908	2585.11	0	0
ENSGALT00000091324.1	588	267.811	355	56.6327
ENSGALT00000106390.1	2179	1856.11	173.874	4.0022
ENSGALT00000012137.5	2520	2197.11	112.943	2.19621
ENSGALT00000090655.1	669	347.652	1961	240.991
ENSGALT00000012106.6	2667	2344.11	2399.18	43.7273
ENSGALT00000008025.6	2377	2054.11	826	17.18
ENSGALT00000097045.1	1257	934.109	34	1.55506
ENSGALT00000107824.1	1791	1468.11	180	5.23819
ENSGALT00000102410.1	558	238.505	1	0.17913
ENSGALT00000012100.6	1857	1534.11	5470	152.334
ENSGALT00000052637.2	1716	1393.11	0	0
ENSGALT00000012088.5	1793	1470.11	1100	31.9676
ENSGALT00000045844.2	2250	1927.11	3266	72.4064
ENSGALT00000061168.2	2232	1909.11	0	0
ENSGALT00000002759.6	1043	720.109	71	4.21238
ENSGALT00000094997.1	3203	2880.11	131	1.94325
ENSGALT00000039577.4	1959	1636.11	125	3.26411
ENSGALT00000054688.2	1098	775.109	355.774	19.6101
ENSGALT00000033256.5	981	658.109	4749.23	308.313
ENSGALT00000012071.5	1288	965.109	457	20.2305
ENSGALT00000004656.4	5008	4685.11	167	1.52287
ENSGALT00000046257.2	1806	1483.11	999	28.7779
ENSGALT00000092054.1	7842	7519.11	223.559	1.27026
ENSGALT00000060298.2	7425	7102.11	56.4409	0.339526
ENSGALT00000007955.6	8586	8263.11	1637	8.46393
ENSGALT00000050691.2	3231	2908.11	6611	97.1233
