target_id	length	eff_length	est_counts	tpm
ENSGALT00000045316.3	7707	7404.27	1617	6.7478
ENSGALT00000098841.1	7617	7314.27	0	0
ENSGALT00000000935.5	1442	1139.27	3105	84.211
ENSGALT00000013776.6	1989	1686.27	539	9.87633
ENSGALT00000059809.2	2757	2454.27	32	0.402867
ENSGALT00000084956.2	2278	1975.27	932.441	14.5857
ENSGALT00000044371.3	1765	1462.27	351	7.41675
ENSGALT00000000945.6	1823	1520.27	0	0
ENSGALT00000102455.1	2037	1734.27	121.144	2.15834
ENSGALT00000058192.2	1765	1462.27	545.856	11.5341
ENSGALT00000046006.3	1479	1176.27	982	25.7952
ENSGALT00000053946.2	2102	1799.27	182	3.12542
ENSGALT00000066342.2	2295	1992.27	1884	29.2191
ENSGALT00000051780.2	3429	3126.27	1138	11.2473
ENSGALT00000039145.3	540	239.922	2531	325.954
ENSGALT00000048854.2	2589	2286.27	1079.39	14.5876
ENSGALT00000016196.3	584	283.117	0	0
ENSGALT00000106875.1	1899	1596.27	86	1.66466
ENSGALT00000107518.1	1163	860.272	345	12.3913
ENSGALT00000074365.2	1347	1044.27	128.344	3.79749
ENSGALT00000038301.4	1485	1182.27	96.3008	2.51679
ENSGALT00000088781.2	1787	1484.27	284.355	5.91945
ENSGALT00000013516.6	1240	937.272	4379	144.359
ENSGALT00000042658.4	3273	2970.27	51	0.530528
ENSGALT00000105272.1	1990	1687.27	0	0
ENSGALT00000092110.1	511	211.754	0	0
ENSGALT00000017089.6	2184	1881.27	20	0.328483
ENSGALT00000000932.5	2974	2671.27	1536	17.7667
ENSGALT00000070090.2	1842	1539.27	1097	22.0204
ENSGALT00000077983.2	2568	2265.27	2	0.02728
ENSGALT00000015524.6	2370	2067.27	2090	31.238
ENSGALT00000063478.2	1492	1189.27	502.595	13.0578
ENSGALT00000085126.2	3792	3489.27	3248.1	28.7626
ENSGALT00000000700.6	1559	1256.27	310.306	7.63205
ENSGALT00000095508.1	1245	942.272	21556.6	706.869
ENSGALT00000036535.4	1460	1157.27	1279.01	34.1486
ENSGALT00000092377.1	1350	1047.27	781.357	23.0528
ENSGALT00000104831.1	360	80.2523	0	0
ENSGALT00000089696.2	1739	1436.27	2842.2	61.1437
ENSGALT00000078926.2	2568	2265.27	15	0.2046
ENSGALT00000013511.6	2586	2283.27	1001.98	13.5592
ENSGALT00000105318.1	3555	3252.27	1913.1	18.1755
ENSGALT00000091517.1	2963	2660.27	137.923	1.60193
ENSGALT00000097952.1	1886	1583.27	830	16.1978
ENSGALT00000043593.3	2213	1910.27	262	4.2378
ENSGALT00000001687.6	2946	2643.27	1225	14.3195
ENSGALT00000090727.1	5952	5649.27	0.00129194	7.06617e-06
ENSGALT00000105286.1	4293	3990.27	328.246	2.54174
ENSGALT00000099259.1	5734	5431.27	21.7523	0.123748
ENSGALT00000103732.1	1444	1141.27	265	7.17449
ENSGALT00000093504.1	360	80.2523	0	0
ENSGALT00000014035.5	5449	5146.27	9399	56.4317
ENSGALT00000046993.3	759	456.739	62.4521	4.22487
ENSGALT00000057339.2	1310	1007.27	310.548	9.52613
ENSGALT00000101995.1	2125	1822.27	25.2091	0.427443
ENSGALT00000084738.2	2462	2159.27	555.45	7.94826
ENSGALT00000013715.7	1862	1559.27	1897.75	37.6056
ENSGALT00000047226.2	963	660.338	202.898	9.49391
ENSGALT00000097844.1	963	660.338	202.898	9.49391
ENSGALT00000000929.5	864	561.473	37	2.03614
ENSGALT00000027978.5	4778	4475.27	7445	51.402
ENSGALT00000015509.6	1045	742.272	846	35.2161
ENSGALT00000011326.6	1607	1304.27	1950	46.1956
ENSGALT00000098553.1	1798	1495.27	836	17.2751
ENSGALT00000027257.6	2413	2110.27	3562.59	52.1629
ENSGALT00000099288.1	2671	2368.27	28.4103	0.370663
ENSGALT00000054845.2	1107	804.272	0	0
ENSGALT00000043807.3	1556	1253.27	46	1.13409
ENSGALT00000050158.2	1744	1441.27	802	17.1934
ENSGALT00000105330.1	2299	1996.27	0	0
ENSGALT00000106006.1	1818	1515.27	0	0
ENSGALT00000026684.6	2811	2508.27	11898	146.566
ENSGALT00000092104.1	7542	7239.27	50	0.213407
ENSGALT00000093098.1	189	22.8524	0	0
ENSGALT00000000680.6	1224	921.272	0	0
ENSGALT00000097651.1	963	660.338	240.807	11.2677
ENSGALT00000107057.1	1029	726.272	0	0
ENSGALT00000079361.2	3788	3485.27	1926.4	17.0783
ENSGALT00000078382.2	3806	3503.27	0	0
ENSGALT00000065061.2	3746	3443.27	698.056	6.26402
ENSGALT00000106787.1	3722	3419.27	0	0
ENSGALT00000100754.1	3719	3416.27	0	0
ENSGALT00000095441.1	3686	3383.27	58.0013	0.529706
ENSGALT00000038693.4	3674	3371.27	179.886	1.64868
ENSGALT00000100249.1	3614	3311.27	158.656	1.48046
ENSGALT00000092058.1	162	22.9805	0	0
ENSGALT00000091508.1	2619	2316.27	0	0
ENSGALT00000024931.6	2613	2310.27	1241	16.5975
ENSGALT00000001693.5	1268	965.272	813	26.0241
ENSGALT00000076033.3	2192	1889.27	49.206	0.804744
ENSGALT00000056157.2	1583	1280.27	75.644	1.82561
ENSGALT00000022671.6	1553	1250.27	0	0
ENSGALT00000022669.6	3269	2966.27	107.15	1.11613
ENSGALT00000077257.3	6535	6232.27	1415	7.01527
ENSGALT00000053447.2	5667	5364.27	0	0
ENSGALT00000073731.2	5066	4763.27	1473	9.55502
ENSGALT00000047406.2	5081	4778.27	0	0
ENSGALT00000033012.3	2751	2448.27	1183.1	14.9313
ENSGALT00000102940.1	1584	1281.27	1411.9	34.0484
ENSGALT00000106406.1	3239	2936.27	95.8273	1.00839
ENSGALT00000002535.5	2067	1764.27	43	0.753073
ENSGALT00000103515.1	1550	1247.27	135	3.34431
ENSGALT00000096794.1	3139	2836.27	0	0
ENSGALT00000013744.5	2877	2574.27	949.776	11.3999
ENSGALT00000098461.1	1183	880.272	327.224	11.4859
ENSGALT00000092256.1	2487	2184.27	1904	26.9336
ENSGALT00000076429.2	1743	1440.27	176	3.77574
ENSGALT00000045785.4	1161	858.272	0	0
ENSGALT00000093449.1	171	20.873	0	0
ENSGALT00000104155.1	1214	911.272	4	0.135627
ENSGALT00000073756.2	1098	795.272	0	0
ENSGALT00000095034.1	4773	4470.27	72.8758	0.503714
ENSGALT00000106653.1	4886	4583.27	0	0
ENSGALT00000096704.1	3100	2797.27	356.124	3.9337
ENSGALT00000030546.4	2272	1969.27	0	0
ENSGALT00000000599.5	2263	1960.27	3732	58.8247
ENSGALT00000002918.5	2084	1781.27	307	5.32528
ENSGALT00000015501.6	1362	1059.27	2782	81.1492
ENSGALT00000011301.6	918	615.402	632.757	31.7696
ENSGALT00000052521.2	2595	2292.27	876.243	11.8112
ENSGALT00000048401.2	3073	2770.27	265	2.95568
ENSGALT00000090838.1	165	22.1934	0	0
ENSGALT00000101248.1	222	29.7542	0	0
ENSGALT00000072908.2	3049	2746.27	4.02187	0.04525
ENSGALT00000062361.2	2241	1938.27	145.978	2.32706
ENSGALT00000048787.2	2273	1970.27	0	0
ENSGALT00000096470.1	4310	4007.27	356.917	2.75202
ENSGALT00000094235.1	3625	3322.27	0	0
ENSGALT00000091789.1	3611	3308.27	0	0
ENSGALT00000105232.1	3874	3571.27	0	0
ENSGALT00000095666.1	3979	3676.27	384.85	3.23458
ENSGALT00000101173.1	3697	3394.27	197.713	1.7998
ENSGALT00000018603.6	3847	3544.27	207.52	1.80912
ENSGALT00000056798.2	782	479.647	8191	527.655
ENSGALT00000064544.2	1759	1456.27	110	2.33391
ENSGALT00000000598.3	1935	1632.27	1	0.0189296
ENSGALT00000095871.1	171	20.873	123.738	183.169
ENSGALT00000027248.7	5256	4953.27	4069.38	25.3846
ENSGALT00000095218.1	5199	4896.27	406.383	2.56451
ENSGALT00000092017.1	2449	2146.27	1396.24	20.1007
ENSGALT00000101267.1	2526	2223.27	286	3.97473
ENSGALT00000016192.5	2165	1862.27	1031.76	17.1186
ENSGALT00000081509.2	1754	1451.27	1028.24	21.8918
ENSGALT00000091128.1	1043	740.272	1200.13	50.0925
ENSGALT00000015480.7	1272	969.272	391	12.4642
ENSGALT00000007260.3	5951	5648.27	953.516	5.21611
ENSGALT00000101741.1	2815	2512.27	30.8843	0.379844
ENSGALT00000106081.1	1227	924.272	86.4121	2.88874
ENSGALT00000000923.6	797	494.599	1367	85.3984
ENSGALT00000049870.2	863	560.473	0	0
ENSGALT00000086832.2	2387	2084.27	827	12.2599
ENSGALT00000103346.1	222	29.7542	0	0
ENSGALT00000068131.2	3298	2995.27	2538.71	26.1885
ENSGALT00000105385.1	3579	3276.27	2475.29	23.3443
ENSGALT00000087034.2	1272	969.272	17	0.541923
ENSGALT00000013700.4	865	562.473	99	5.43836
ENSGALT00000108047.1	1326	1023.27	163.48	4.93638
ENSGALT00000096173.1	1416	1113.27	0	0
ENSGALT00000064670.2	1278	975.272	107.062	3.39191
ENSGALT00000021270.7	1271	968.272	754.458	24.0753
ENSGALT00000013729.6	2220	1917.27	1	0.0161158
ENSGALT00000005915.6	1119	816.272	223.86	8.47376
ENSGALT00000086810.2	1074	771.272	0	0
ENSGALT00000087446.2	2253	1950.27	677.437	10.7327
ENSGALT00000036791.4	3227	2924.27	6876	72.6528
ENSGALT00000073033.2	2211	1908.27	146	2.364
ENSGALT00000094270.1	255	36.3858	0	0
ENSGALT00000101288.1	4694	4391.27	276.735	1.94719
ENSGALT00000105072.1	3142	2839.27	867.698	9.4427
ENSGALT00000097020.1	4217	3914.27	2768.57	21.8544
ENSGALT00000014055.5	4098	3795.27	0	0
ENSGALT00000052191.2	1945	1642.27	2003	37.6852
ENSGALT00000107408.1	1770	1467.27	0	0
ENSGALT00000089303.2	333	63.7667	4782	2317.13
ENSGALT00000031763.5	1952	1649.27	948	17.7603
ENSGALT00000105222.1	2398	2095.27	84.5811	1.24729
ENSGALT00000054933.2	2347	2044.27	1644.61	24.8576
ENSGALT00000027969.6	1983	1680.27	367	6.74871
ENSGALT00000099152.1	192	23.2604	1.00538	1.33551
ENSGALT00000091847.1	297	47.9863	2096	1349.61
ENSGALT00000061698.2	1760	1457.27	7310	154.993
ENSGALT00000098624.1	1157	854.272	452	16.3485
ENSGALT00000027247.6	1473	1170.27	79	2.08581
ENSGALT00000108367.1	219	29.1803	36.1541	38.2828
ENSGALT00000017068.3	3038	2735.27	8748	98.8195
ENSGALT00000097033.1	1842	1539.27	86	1.7263
ENSGALT00000015746.5	2617	2314.27	2465.13	32.9124
ENSGALT00000057314.2	2629	2326.27	69.9978	0.929733
ENSGALT00000082587.2	2485	2182.27	3722.87	52.7113
ENSGALT00000002882.3	2697	2394.27	61	0.78721
ENSGALT00000106650.1	2621	2318.27	39	0.519798
ENSGALT00000011255.7	2613	2310.27	14514	194.115
ENSGALT00000013707.6	5017	4714.27	5540	36.3103
ENSGALT00000099330.1	1668	1365.27	1154	26.1169
ENSGALT00000072819.2	2073	1770.27	798	13.9283
ENSGALT00000090002.2	1618	1315.27	0	0
ENSGALT00000064292.2	1941	1638.27	471	8.8832
ENSGALT00000096388.1	2004	1701.27	0	0
ENSGALT00000000594.2	1273	970.272	0	0
ENSGALT00000016170.6	1835	1532.27	116	2.33914
ENSGALT00000014068.6	2049	1746.27	879	15.5529
ENSGALT00000099847.1	4305	4002.27	444.098	3.42852
ENSGALT00000052159.2	3167	2864.27	0	0
ENSGALT00000093842.1	2784	2481.27	553.674	6.89468
ENSGALT00000092154.1	826	523.559	40.2274	2.37406
ENSGALT00000088078.2	2464	2161.27	25.8466	0.369512
ENSGALT00000081507.2	1786	1483.27	119	2.47891
ENSGALT00000106800.1	1218	915.272	3533	119.269
ENSGALT00000054766.2	1434	1131.27	276	7.53835
ENSGALT00000044920.4	1546	1243.27	696	17.2973
ENSGALT00000058541.2	2586	2283.27	1641	22.2068
ENSGALT00000060434.2	2226	1923.27	645.187	10.3652
ENSGALT00000059294.2	1737	1434.27	9477	204.161
ENSGALT00000095442.1	231	30.9339	0	0
ENSGALT00000084043.2	1002	699.272	0	0
ENSGALT00000084450.2	2109	1806.27	100	1.71061
ENSGALT00000089954.2	3237	2934.27	0	0
ENSGALT00000105731.1	2403	2100.27	0	0
ENSGALT00000065905.2	2403	2100.27	0	0
ENSGALT00000106101.1	2403	2100.27	0	0
ENSGALT00000053635.2	3264	2961.27	86.4466	0.901995
ENSGALT00000095392.1	2937	2634.27	57.3509	0.672689
ENSGALT00000060134.2	2445	2142.27	282.202	4.07025
ENSGALT00000017063.6	3960	3657.27	141.999	1.19967
ENSGALT00000094827.1	3993	3690.27	0.00114137	9.55657e-06
ENSGALT00000036845.4	1340	1037.27	0	0
ENSGALT00000093586.1	2699	2396.27	324	4.17776
ENSGALT00000027246.5	762	459.721	956.777	64.3059
ENSGALT00000095079.1	828	525.559	140.223	8.24388
ENSGALT00000087803.2	619	317.725	0	0
ENSGALT00000002784.4	4905	4602.27	2945	19.7719
ENSGALT00000019767.8	4287	3984.27	43.0207	0.333629
ENSGALT00000075291.2	1965	1662.27	35.4083	0.658168
ENSGALT00000093846.1	1560	1257.27	236.571	5.81389
ENSGALT00000103880.1	3818	3515.27	0	0
ENSGALT00000093417.1	1814	1511.27	0	0
ENSGALT00000096230.1	1108	805.272	0	0
ENSGALT00000007244.6	2181	1878.27	1190	19.576
ENSGALT00000100801.1	3567	3264.27	0	0
ENSGALT00000091550.1	3063	2760.27	1194.15	13.3673
ENSGALT00000101735.1	2014	1711.27	172	3.10559
ENSGALT00000009815.6	2157	1854.27	2289	38.1423
ENSGALT00000009738.6	1790	1487.27	2798.64	58.1421
ENSGALT00000101971.1	1780	1477.27	485.364	10.1518
ENSGALT00000009730.7	2583	2280.27	83	1.12467
ENSGALT00000103353.1	1593	1290.27	21.8779	0.523912
ENSGALT00000044236.3	3842	3539.27	158	1.37936
ENSGALT00000099799.1	1007	704.272	0	0
ENSGALT00000104823.1	2751	2448.27	1105.76	13.9552
ENSGALT00000072675.2	2973	2670.27	1.252	0.0144872
ENSGALT00000107377.1	2862	2559.27	120.498	1.45479
ENSGALT00000091118.1	2889	2586.27	1735.4	20.7329
ENSGALT00000077933.2	2979	2676.27	3589.09	41.437
ENSGALT00000000572.5	661	359.27	1137	97.7853
ENSGALT00000050321.2	563	262.44	0	0
ENSGALT00000027968.6	1287	984.272	202.269	6.34963
ENSGALT00000052241.2	879	576.473	41.731	2.23673
ENSGALT00000095806.1	1594	1291.27	86.7449	2.07568
ENSGALT00000106566.1	2930	2627.27	7720	90.7918
ENSGALT00000086938.2	1247	944.272	32.8529	1.07501
ENSGALT00000009702.6	1341	1038.27	163.147	4.85515
ENSGALT00000009692.6	2272	1969.27	2717	42.6303
ENSGALT00000044915.3	1164	861.272	1042	37.3819
ENSGALT00000081746.2	1528	1225.27	860.008	21.6872
ENSGALT00000045923.3	1429	1126.27	1016.99	27.9003
ENSGALT00000101573.1	1111	808.272	1292.04	49.3916
ENSGALT00000009667.6	1071	768.272	562.958	22.641
ENSGALT00000009658.6	2136	1833.27	637	10.7361
ENSGALT00000087894.2	1075	772.272	107	4.28103
ENSGALT00000072601.2	1044	741.272	706	29.4281
ENSGALT00000060009.3	2451	2148.27	752	10.8159
ENSGALT00000038740.3	2125	1822.27	159	2.69599
ENSGALT00000038746.5	2265	1962.27	149	2.34618
ENSGALT00000038751.3	2860	2557.27	819.431	9.90078
ENSGALT00000060616.2	2141	1838.27	167.569	2.81656
ENSGALT00000107564.1	1809	1506.27	0	0
ENSGALT00000078257.3	4277	3974.27	8144	63.3162
ENSGALT00000100221.1	890	587.473	53	2.78755
ENSGALT00000038771.3	6984	6681.27	3295	15.2381
ENSGALT00000065356.2	4474	4171.27	5135.75	38.0425
ENSGALT00000065935.2	2138	1835.27	1649.25	27.7665
ENSGALT00000091777.1	2807	2504.27	5407.13	66.7144
ENSGALT00000104521.1	1842	1539.27	377.873	7.58515
ENSGALT00000009932.5	1664	1361.27	3130	71.0451
ENSGALT00000009924.6	2401	2098.27	2411	35.5034
ENSGALT00000058852.2	1819	1516.27	12256	249.75
ENSGALT00000012181.6	1976	1673.27	2010.27	37.1212
ENSGALT00000043515.3	1994	1691.27	390.734	7.13841
ENSGALT00000082543.2	1846	1543.27	0	0
ENSGALT00000051937.2	1843	1540.27	150.139	3.01184
ENSGALT00000091589.1	1994	1691.27	240.916	4.40135
ENSGALT00000097973.1	1815	1512.27	192.945	3.94219
ENSGALT00000012149.6	1369	1066.27	0	0
ENSGALT00000071071.2	1601	1298.27	1722.84	41.0028
ENSGALT00000105477.1	1681	1378.27	342.162	7.67064
ENSGALT00000097270.1	2489	2186.27	368.143	5.20292
ENSGALT00000092926.1	1913	1610.27	541.857	10.3973
ENSGALT00000028063.4	2064	1761.27	695.86	12.2076
ENSGALT00000074029.2	2271	1968.27	1822.14	28.6043
ENSGALT00000009147.6	3504	3201.27	4610	44.4952
ENSGALT00000105440.1	2286	1983.27	142.227	2.21581
ENSGALT00000090222.2	2035	1732.27	136.773	2.43961
ENSGALT00000093197.1	1104	801.272	0	0
ENSGALT00000091478.1	917	614.402	34	1.70986
ENSGALT00000107850.1	643	341.477	0	0
ENSGALT00000021368.6	2875	2572.27	21	0.252253
ENSGALT00000009112.6	726	423.895	223	16.2548
ENSGALT00000009095.6	1667	1364.27	788.62	17.8608
ENSGALT00000092248.1	2027	1724.27	394.34	7.06643
ENSGALT00000095031.1	2541	2238.27	89.04	1.22916
ENSGALT00000044783.3	681	379.124	0	0
ENSGALT00000069582.2	1719	1416.27	25.4244	0.554674
ENSGALT00000011349.7	1785	1482.27	66.5756	1.38778
ENSGALT00000059781.2	3688	3385.27	1271	11.6008
ENSGALT00000000550.6	2012	1709.27	5825	105.298
ENSGALT00000068917.2	3877	3574.27	14589	126.117
ENSGALT00000039557.4	2674	2371.27	619.962	8.07826
ENSGALT00000096402.1	2908	2605.27	68.0381	0.806926
ENSGALT00000091324.1	588	287.083	240	25.8308
ENSGALT00000106390.1	2179	1876.27	65.7319	1.08247
ENSGALT00000012137.5	2520	2217.27	61.5709	0.858007
ENSGALT00000090655.1	669	367.22	1305	109.804
ENSGALT00000012106.6	2667	2364.27	1539.7	20.1221
ENSGALT00000008025.6	2377	2074.27	754	11.2316
ENSGALT00000097045.1	1257	954.272	0	0
ENSGALT00000107824.1	1791	1488.27	84	1.74394
ENSGALT00000102410.1	558	257.543	16	1.91957
ENSGALT00000012100.6	1857	1554.27	11041	219.491
ENSGALT00000052637.2	1716	1413.27	0	0
ENSGALT00000012088.5	1793	1490.27	1227	25.4398
ENSGALT00000045844.2	2250	1947.27	3079	48.8559
ENSGALT00000061168.2	2232	1929.27	0	0
ENSGALT00000002759.6	1043	740.272	166	6.92869
ENSGALT00000094997.1	3203	2900.27	178	1.89634
ENSGALT00000039577.4	1959	1656.27	244	4.5519
ENSGALT00000054688.2	1098	795.272	653.482	25.3894
ENSGALT00000033256.5	981	678.286	11211.5	510.724
ENSGALT00000012071.5	1288	985.272	1392.88	43.6809
ENSGALT00000004656.4	5008	4705.27	441	2.89593
ENSGALT00000046257.2	1806	1503.27	1269.12	26.0856
ENSGALT00000092054.1	7842	7539.27	180	0.737696
ENSGALT00000060298.2	7425	7122.27	0	0
ENSGALT00000007955.6	8586	8283.27	3489	13.0147
ENSGALT00000050691.2	3231	2928.27	4763	50.2578
ENSGALT00000011965.6	5204	4901.27	68	0.428681
ENSGALT00000040054.4	987	684.286	0	0
