"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000001166","ENSMUST00000001166",-0.788492689179581,"ENSMUSG00000001138","non-biased"
"ENSMUST00000001172","ENSMUST00000001172",0.434621301162057,"ENSMUSG00000079610","old-biased"
"ENSMUST00000001247","ENSMUST00000001247",-1.11205477400263,"ENSMUSG00000029130","non-biased"
"ENSMUST00000001279","ENSMUST00000001279",1.27353709631709,"ENSMUSG00000001247","non-biased"
"ENSMUST00000001319","ENSMUST00000001319",-1.14605610051459,"ENSMUSG00000001300","non-biased"
"ENSMUST00000001339","ENSMUST00000001339",0.927817575820241,"ENSMUSG00000001305","young-biased"
"ENSMUST00000001384","ENSMUST00000001384",0.850918677919386,"ENSMUSG00000001349","non-biased"
"ENSMUST00000001402","ENSMUST00000001402",0.00636581571179862,"ENSMUSG00000001366","old-biased"
"ENSMUST00000001451","ENSMUST00000001451",-0.448318468698885,"ENSMUSG00000001415","non-biased"
"ENSMUST00000001452","ENSMUST00000001452",0.566805228917628,"ENSMUSG00000001416","young-biased"
"ENSMUST00000001456","ENSMUST00000001456",-0.181608782632598,"ENSMUSG00000001420","non-biased"
"ENSMUST00000001460","ENSMUST00000001460",0.155745965093162,"ENSMUSG00000001424","old-biased"
"ENSMUST00000001507","ENSMUST00000001507",0.642679125251131,"ENSMUSG00000001467","young-biased"
"ENSMUST00000001520","ENSMUST00000001520",-0.250828091524525,"ENSMUSG00000031967","non-biased"
"ENSMUST00000001559","ENSMUST00000001559",-0.330103548075035,"ENSMUSG00000001518","non-biased"
"ENSMUST00000001562","ENSMUST00000001562",-0.246718283324873,"ENSMUSG00000001521","non-biased"
"ENSMUST00000001611","ENSMUST00000001611",-0.448318468698885,"ENSMUSG00000001569","non-biased"
"ENSMUST00000001620","ENSMUST00000001620",0.5035612203389,"ENSMUSG00000027680","young-biased"
"ENSMUST00000001720","ENSMUST00000001720",1.03438514151796,"ENSMUSG00000001670","non-biased"
"ENSMUST00000001722","ENSMUST00000001722",0.299992593968814,"ENSMUSG00000001672","non-biased"
"ENSMUST00000001724","ENSMUST00000001724",0.0168608058757097,"ENSMUSG00000001674","young-biased"
"ENSMUST00000001792","ENSMUST00000001792",0.641143130706809,"ENSMUSG00000001741","non-biased"
"ENSMUST00000001812","ENSMUST00000001812",1.32339724330325,"ENSMUSG00000001761","non-biased"
"ENSMUST00000001818","ENSMUST00000001818",0.785032133382984,"ENSMUSG00000001767","young-biased"
"ENSMUST00000001824","ENSMUST00000001824",0.225049308648778,"ENSMUSG00000001773","non-biased"
"ENSMUST00000001825","ENSMUST00000001825",1.36859005780144,"ENSMUSG00000001774","young-biased"
"ENSMUST00000001854","ENSMUST00000001854",-0.213893579894108,"ENSMUSG00000030495","non-biased"
"ENSMUST00000001900","ENSMUST00000001900",1.03438514151796,"ENSMUSG00000001844","old-biased"
"ENSMUST00000001921","ENSMUST00000001921",-0.721936692407854,"ENSMUSG00000001865","non-biased"
"ENSMUST00000001950","ENSMUST00000001950",1.30895988415071,"ENSMUSG00000025139","young-biased"
"ENSMUST00000001974","ENSMUST00000001974",0.155745965093162,"ENSMUSG00000001909","non-biased"
"ENSMUST00000001984","ENSMUST00000001984",1.0500850066996,"ENSMUSG00000007209","non-biased"
"ENSMUST00000002008","ENSMUST00000002008",-0.547193583812767,"ENSMUSG00000001943","non-biased"
"ENSMUST00000002011","ENSMUST00000002011",-1.00180298609998,"ENSMUSG00000001946","non-biased"
"ENSMUST00000002025","ENSMUST00000002025",1.05719974746335,"ENSMUSG00000025519","non-biased"
"ENSMUST00000002063","ENSMUST00000002063",0.516688122211618,"ENSMUSG00000001998","young-biased"
"ENSMUST00000002064","ENSMUST00000002064",0.751054150184904,"ENSMUSG00000001999","old-biased"
"ENSMUST00000002100","ENSMUST00000002100",0.660801055352907,"ENSMUSG00000002032","non-biased"
"ENSMUST00000002180","ENSMUST00000002180",-1.03789255052357,"ENSMUSG00000002111","non-biased"
"ENSMUST00000002259","ENSMUST00000002259",-1.06989674608517,"ENSMUSG00000002190","young-biased"
"ENSMUST00000002274","ENSMUST00000002274",0.155745965093162,"ENSMUSG00000002204","non-biased"
"ENSMUST00000002275","ENSMUST00000002275",-0.122248326933846,"ENSMUSG00000002205","non-biased"
"ENSMUST00000002280","ENSMUST00000002280",0.280110841576592,"ENSMUSG00000002210","non-biased"
"ENSMUST00000002284","ENSMUST00000002284",1.45474202789065,"ENSMUSG00000046223","non-biased"
"ENSMUST00000002291","ENSMUST00000002291",1.14354123552165,"ENSMUSG00000002221","non-biased"
"ENSMUST00000002298","ENSMUST00000002298",-0.577829698932021,"ENSMUSG00000002228","non-biased"
"ENSMUST00000002305","ENSMUST00000002305",0.660801055352907,"ENSMUSG00000042599","non-biased"
"ENSMUST00000002336","ENSMUST00000002336",0.192485308398958,"ENSMUSG00000002266","non-biased"
"ENSMUST00000002412","ENSMUST00000002412",0.732340359886,"ENSMUSG00000002341","non-biased"
"ENSMUST00000002413","ENSMUST00000002413",1.36859005780144,"ENSMUSG00000002342","non-biased"
"ENSMUST00000002418","ENSMUST00000002418",0.246910328840856,"ENSMUSG00000002345","old-biased"
"ENSMUST00000002457","ENSMUST00000002457",0.625797772205739,"ENSMUSG00000002384","non-biased"
"ENSMUST00000002466","ENSMUST00000002466",-1.41731978560018,"ENSMUSG00000002393","non-biased"
"ENSMUST00000002469","ENSMUST00000002469",-1.49795540211511,"ENSMUSG00000002396","non-biased"
"ENSMUST00000002473","ENSMUST00000002473",-0.330103548075035,"ENSMUSG00000031820","old-biased"
"ENSMUST00000002487","ENSMUST00000002487",0.406383422470748,"ENSMUSG00000002413","non-biased"
"ENSMUST00000002495","ENSMUST00000002495",-0.780713712690275,"ENSMUSG00000041420","non-biased"
"ENSMUST00000002502","ENSMUST00000002502",1.17468577567913,"ENSMUSG00000002428","non-biased"
"ENSMUST00000002625","ENSMUST00000002625",0.155745965093162,"ENSMUSG00000002550","non-biased"
"ENSMUST00000002663","ENSMUST00000002663",1.27302788079383,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",-1.16221279954403,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",-0.648608599176874,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",1.30895988415071,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",1.04284197637499,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",1.61631620865842,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002809","ENSMUST00000002809",1.15739798492988,"ENSMUSG00000002732","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",-0.648608599176874,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",0.227350403631371,"ENSMUSG00000063406","young-biased"
"ENSMUST00000002848","ENSMUST00000002848",1.25118796312423,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",0.274298671264569,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",0.383528052271066,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",1.32939969129458,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",1.82865290939298,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",-1.16221279954403,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",-0.00735709301362115,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",1.05863533246273,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",1.47370472973035,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",1.06070681415446,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",0.944551454502217,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",1.02393766553059,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",-0.303224827896243,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",0.64998050183211,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",1.29729892159265,"ENSMUSG00000003051","non-biased"
"ENSMUST00000003183","ENSMUST00000003183",-0.99020407188415,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",-0.24702845383431,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",0.0414252676982544,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",1.2243971502108,"ENSMUSG00000003190","old-biased"
"ENSMUST00000003360","ENSMUST00000003360",0.554632704985628,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",-0.0823773972180492,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",-0.631803532512234,"ENSMUSG00000003283","non-biased"
"ENSMUST00000003386","ENSMUST00000003386",1.5286196782569,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",-1.16221279954403,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",0.257527957577313,"ENSMUSG00000003418","old-biased"
"ENSMUST00000003513","ENSMUST00000003513",-0.448318468698885,"ENSMUSG00000003421","non-biased"
"ENSMUST00000003521","ENSMUST00000003521",-0.330103548075035,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",1.85838049232082,"ENSMUSG00000003435","non-biased"
"ENSMUST00000003529","ENSMUST00000003529",-0.792761704387082,"ENSMUSG00000003437","non-biased"
"ENSMUST00000003536","ENSMUST00000003536",-0.792761704387082,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",1.2392874012538,"ENSMUSG00000003452","non-biased"
"ENSMUST00000003550","ENSMUST00000003550",0.973129122921375,"ENSMUSG00000003458","young-biased"
"ENSMUST00000003554","ENSMUST00000003554",0.520209559097798,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",0.732310193383371,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",0.580571518925681,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",0.879732341873643,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",1.25312585698773,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",-0.448318468698885,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",-0.0433767787157832,"ENSMUSG00000003549","old-biased"
"ENSMUST00000003659","ENSMUST00000003659",-0.273704741553461,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",0.64998050183211,"ENSMUSG00000003573","non-biased"
"ENSMUST00000003705","ENSMUST00000003705",0.432331759161975,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",-0.898828255215358,"ENSMUSG00000042476","non-biased"
"ENSMUST00000003720","ENSMUST00000003720",-0.0414603071499075,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",-0.448318468698885,"ENSMUSG00000003657","old-biased"
"ENSMUST00000003759","ENSMUST00000003759",1.7347095498837,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003818","ENSMUST00000003818",-0.771950565348684,"ENSMUSG00000003721","non-biased"
"ENSMUST00000003826","ENSMUST00000003826",2.00315223121722,"ENSMUSG00000032269","non-biased"
"ENSMUST00000003850","ENSMUST00000003850",-0.448318468698885,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",1.74598574363105,"ENSMUSG00000089832","non-biased"
"ENSMUST00000003860","ENSMUST00000003860",0.747770223145137,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",1.05569290540685,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",0.657938383277047,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003910","ENSMUST00000003910",0.853179236158608,"ENSMUSG00000003812","non-biased"
"ENSMUST00000003946","ENSMUST00000003946",0.895843727233573,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",0.683986919079608,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",0.616022213917906,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",0.83774830596504,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",-0.448318468698885,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",1.03438514151796,"ENSMUSG00000004031","non-biased"
"ENSMUST00000004201","ENSMUST00000004201",0.709142492505912,"ENSMUSG00000004098","old-biased"
"ENSMUST00000004202","ENSMUST00000004202",0.23280368304892,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",0.916606970197784,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",0.69952706375958,"ENSMUSG00000070319","old-biased"
"ENSMUST00000004208","ENSMUST00000004208",0.155745965093162,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",0.596968848854713,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",-0.648608599176874,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",0.895368550224499,"ENSMUSG00000004266","non-biased"
"ENSMUST00000004379","ENSMUST00000004379",0.85968187158372,"ENSMUSG00000004268","old-biased"
"ENSMUST00000004381","ENSMUST00000004381",0.903385741406913,"ENSMUSG00000004270","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.72115443721098,"ENSMUSG00000029771","non-biased"
"ENSMUST00000004396","ENSMUST00000004396",0.270133655579185,"ENSMUSG00000004285","old-biased"
"ENSMUST00000004430","ENSMUST00000004430",-0.632616415153927,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",-0.452549327564159,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",1.49040701076396,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",-1.16221279954403,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004622","ENSMUST00000004622",1.5286196782569,"ENSMUSG00000004508","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",1.03438514151796,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",0.554632704985628,"ENSMUSG00000069633","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",-0.261093488711663,"ENSMUSG00000004610","old-biased"
"ENSMUST00000004745","ENSMUST00000004745",1.5286196782569,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",0.846185241176107,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",1.4669163592105,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",0.915838778932481,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",1.14256815800511,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",1.89943180963784,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005015","ENSMUST00000005015",1.47370472973035,"ENSMUSG00000004895","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",-0.374403411399436,"ENSMUSG00000004897","old-biased"
"ENSMUST00000005019","ENSMUST00000005019",1.89943180963784,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.710762742086645,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",1.65170565878085,"ENSMUSG00000004948","non-biased"
"ENSMUST00000005077","ENSMUST00000005077",0.155745965093162,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005103","ENSMUST00000005103",1.5286196782569,"ENSMUSG00000029832","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",1.14915704041684,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005218","ENSMUST00000005218",0.182662321561229,"ENSMUSG00000005087","non-biased"
"ENSMUST00000005233","ENSMUST00000005233",0.849418783093885,"ENSMUSG00000005102","old-biased"
"ENSMUST00000005234","ENSMUST00000005234",0.83774830596504,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",1.40530753855591,"ENSMUSG00000005131","non-biased"
"ENSMUST00000005352","ENSMUST00000005352",0.584892458676968,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.702993689586606,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",0.12995930351651,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",-0.153383823896294,"ENSMUSG00000005338","old-biased"
"ENSMUST00000005509","ENSMUST00000005509",-0.550188213342694,"ENSMUSG00000007207","non-biased"
"ENSMUST00000005548","ENSMUST00000005548",1.78834755327329,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",1.82865290939298,"ENSMUSG00000005447","old-biased"
"ENSMUST00000005592","ENSMUST00000005592",0.809191878746348,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",1.39372953056969,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",-0.29897545240504,"ENSMUSG00000005465","non-biased"
"ENSMUST00000005607","ENSMUST00000005607",-0.0823773972180492,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-0.448318468698885,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",0.0459037391092007,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",1.03438514151796,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",0.815206372633324,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",0.623982987304756,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",1.65170565878085,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",0.21141547900945,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",1.23930102433677,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",1.0022514536794,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",1.03438514151796,"ENSMUSG00000005667","non-biased"
"ENSMUST00000005815","ENSMUST00000005815",1.29217767075698,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",1.20920493168212,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",0.878113736147055,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",1.02897217954312,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005891","ENSMUST00000005891",-0.448318468698885,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",-0.0823773972180492,"ENSMUSG00000005779","old-biased"
"ENSMUST00000005950","ENSMUST00000005950",1.31768927789487,"ENSMUSG00000049723","non-biased"
"ENSMUST00000005952","ENSMUST00000005952",1.33320060767901,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005953","ENSMUST00000005953",1.03438514151796,"ENSMUSG00000005803","non-biased"
"ENSMUST00000005954","ENSMUST00000005954",0.129678571512525,"ENSMUSG00000005804","non-biased"
"ENSMUST00000006037","ENSMUST00000006037",0.881394463620616,"ENSMUSG00000005886","non-biased"
"ENSMUST00000006046","ENSMUST00000006046",0.980682918627791,"ENSMUSG00000005892","non-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.551407636566246,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",-0.058314136863483,"ENSMUSG00000005973","non-biased"
"ENSMUST00000006301","ENSMUST00000006301",0.0061969125858556,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.0964962017131416,"ENSMUSG00000030353","non-biased"
"ENSMUST00000006367","ENSMUST00000006367",-0.211201799063654,"ENSMUSG00000006205","non-biased"
"ENSMUST00000006377","ENSMUST00000006377",0.788485646769598,"ENSMUSG00000006215","non-biased"
"ENSMUST00000006380","ENSMUST00000006380",1.36798122826466,"ENSMUSG00000006218","old-biased"
"ENSMUST00000006381","ENSMUST00000006381",-0.883555145173023,"ENSMUSG00000006219","non-biased"
"ENSMUST00000006397","ENSMUST00000006397",1.18313569242485,"ENSMUSG00000006235","non-biased"
"ENSMUST00000006431","ENSMUST00000006431",0.418371208891368,"ENSMUSG00000006269","non-biased"
"ENSMUST00000006470","ENSMUST00000006470",0.978089771966918,"ENSMUSG00000006307","young-biased"
"ENSMUST00000006476","ENSMUST00000006476",-0.0823773972180492,"ENSMUSG00000006313","non-biased"
"ENSMUST00000006556","ENSMUST00000006556",0.64998050183211,"ENSMUSG00000006389","non-biased"
"ENSMUST00000006557","ENSMUST00000006557",-0.448318468698885,"ENSMUSG00000006390","non-biased"
"ENSMUST00000006559","ENSMUST00000006559",-1.69654185855684,"ENSMUSG00000035274","non-biased"
"ENSMUST00000006565","ENSMUST00000006565",-0.448318468698885,"ENSMUSG00000006398","non-biased"
"ENSMUST00000006587","ENSMUST00000006587",-0.981253381903086,"ENSMUSG00000090213","non-biased"
"ENSMUST00000006614","ENSMUST00000006614",-1.3768966679814,"ENSMUSG00000006445","non-biased"
"ENSMUST00000006618","ENSMUST00000006618",0.701362802229224,"ENSMUSG00000028919","old-biased"
"ENSMUST00000006638","ENSMUST00000006638",-1.0306070643418,"ENSMUSG00000006469","non-biased"
"ENSMUST00000006669","ENSMUST00000006669",0.770745818461441,"ENSMUSG00000006494","non-biased"
"ENSMUST00000006718","ENSMUST00000006718",-1.16221279954403,"ENSMUSG00000026167","non-biased"
"ENSMUST00000006721","ENSMUST00000006721",1.5286196782569,"ENSMUSG00000006546","non-biased"
"ENSMUST00000006742","ENSMUST00000006742",0.393648668904085,"ENSMUSG00000006567","non-biased"
"ENSMUST00000006760","ENSMUST00000006760",0.473175243825065,"ENSMUSG00000006585","non-biased"
"ENSMUST00000006762","ENSMUST00000006762",-0.554426873958306,"ENSMUSG00000006587","non-biased"
"ENSMUST00000006764","ENSMUST00000006764",0.367801336474162,"ENSMUSG00000006589","non-biased"
"ENSMUST00000006825","ENSMUST00000006825",-0.909236301585108,"ENSMUSG00000006649","non-biased"
"ENSMUST00000006828","ENSMUST00000006828",0.117179601246429,"ENSMUSG00000006651","non-biased"
"ENSMUST00000006838","ENSMUST00000006838",1.47370472973035,"ENSMUSG00000032604","young-biased"
"ENSMUST00000006853","ENSMUST00000006853",1.47370472973035,"ENSMUSG00000006675","non-biased"
"ENSMUST00000006912","ENSMUST00000006912",0.329274678414538,"ENSMUSG00000026737","non-biased"
