"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000000811","ENSMUST00000000811",0.268075452546308,"ENSMUSG00000000794","non-biased"
"ENSMUST00000000834","ENSMUST00000000834",0.13854746799922,"ENSMUSG00000000817","non-biased"
"ENSMUST00000000896","ENSMUST00000000896",-0.297866539187202,"ENSMUSG00000000876","non-biased"
"ENSMUST00000000910","ENSMUST00000000910",0.413369240024465,"ENSMUSG00000000889","non-biased"
"ENSMUST00000000939","ENSMUST00000000939",-0.268261538710484,"ENSMUSG00000000915","non-biased"
"ENSMUST00000000940","ENSMUST00000000940",0.526817048838402,"ENSMUSG00000000916","non-biased"
"ENSMUST00000001027","ENSMUST00000001027",0.377904593536172,"ENSMUSG00000063558","non-biased"
"ENSMUST00000001042","ENSMUST00000001042",-0.907047830924728,"ENSMUSG00000001016","non-biased"
"ENSMUST00000001046","ENSMUST00000001046",0.606152919361765,"ENSMUSG00000001020","non-biased"
"ENSMUST00000001051","ENSMUST00000001051",-0.0753034191541997,"ENSMUSG00000001025","non-biased"
"ENSMUST00000001079","ENSMUST00000001079",0.675914332648184,"ENSMUSG00000001052","young-biased"
"ENSMUST00000001092","ENSMUST00000001092",-1.04022018494117,"ENSMUSG00000001065","non-biased"
"ENSMUST00000001109","ENSMUST00000001109",-0.655023935744289,"ENSMUSG00000001082","non-biased"
"ENSMUST00000001112","ENSMUST00000001112",0.317302253132386,"ENSMUSG00000052783","non-biased"
"ENSMUST00000001125","ENSMUST00000001125",-0.911621909108116,"ENSMUSG00000001098","non-biased"
"ENSMUST00000001166","ENSMUST00000001166",-0.433698232776834,"ENSMUSG00000001138","non-biased"
"ENSMUST00000001172","ENSMUST00000001172",-0.00123698599772923,"ENSMUSG00000079610","old-biased"
"ENSMUST00000001184","ENSMUST00000001184",-0.309421831386462,"ENSMUSG00000001156","young-biased"
"ENSMUST00000001185","ENSMUST00000001185",-0.234470797996745,"ENSMUSG00000001157","young-biased"
"ENSMUST00000001247","ENSMUST00000001247",0.13551990006367,"ENSMUSG00000029130","non-biased"
"ENSMUST00000001279","ENSMUST00000001279",0.466048544626389,"ENSMUSG00000001247","non-biased"
"ENSMUST00000001280","ENSMUST00000001280",-0.271544408203051,"ENSMUSG00000001248","old-biased"
"ENSMUST00000001319","ENSMUST00000001319",1.19771987081287,"ENSMUSG00000001300","non-biased"
"ENSMUST00000001339","ENSMUST00000001339",-0.451162122638653,"ENSMUSG00000001305","young-biased"
"ENSMUST00000001384","ENSMUST00000001384",1.54116323430874,"ENSMUSG00000001349","non-biased"
"ENSMUST00000001402","ENSMUST00000001402",-0.633233709328953,"ENSMUSG00000001366","old-biased"
"ENSMUST00000001412","ENSMUST00000001412",-0.386105253860425,"ENSMUSG00000001376","young-biased"
"ENSMUST00000001451","ENSMUST00000001451",0.774527763410806,"ENSMUSG00000001415","non-biased"
"ENSMUST00000001452","ENSMUST00000001452",-0.246205009825421,"ENSMUSG00000001416","young-biased"
"ENSMUST00000001456","ENSMUST00000001456",-0.54460455464993,"ENSMUSG00000001420","non-biased"
"ENSMUST00000001460","ENSMUST00000001460",0.0338197631645714,"ENSMUSG00000001424","old-biased"
"ENSMUST00000001507","ENSMUST00000001507",0.146400125106509,"ENSMUSG00000001467","young-biased"
"ENSMUST00000001520","ENSMUST00000001520",-0.278630070446187,"ENSMUSG00000031967","non-biased"
"ENSMUST00000001559","ENSMUST00000001559",0.124662260496848,"ENSMUSG00000001518","non-biased"
"ENSMUST00000001562","ENSMUST00000001562",0.32932291488465,"ENSMUSG00000001521","non-biased"
"ENSMUST00000001611","ENSMUST00000001611",0.113082006553566,"ENSMUSG00000001569","non-biased"
"ENSMUST00000001620","ENSMUST00000001620",0.225176243955456,"ENSMUSG00000027680","young-biased"
"ENSMUST00000001720","ENSMUST00000001720",0.278947858279693,"ENSMUSG00000001670","non-biased"
"ENSMUST00000001722","ENSMUST00000001722",0.391343609091117,"ENSMUSG00000001672","non-biased"
"ENSMUST00000001724","ENSMUST00000001724",-0.0550098047365474,"ENSMUSG00000001674","young-biased"
"ENSMUST00000001792","ENSMUST00000001792",-0.107635022737834,"ENSMUSG00000001741","non-biased"
"ENSMUST00000001812","ENSMUST00000001812",-0.720986101700095,"ENSMUSG00000001761","non-biased"
"ENSMUST00000001818","ENSMUST00000001818",-0.31400571395879,"ENSMUSG00000001767","young-biased"
"ENSMUST00000001824","ENSMUST00000001824",0.379943105017352,"ENSMUSG00000001773","non-biased"
"ENSMUST00000001825","ENSMUST00000001825",-0.160354197546774,"ENSMUSG00000001774","young-biased"
"ENSMUST00000001854","ENSMUST00000001854",1.0501756754116,"ENSMUSG00000030495","non-biased"
"ENSMUST00000001900","ENSMUST00000001900",-0.789683555634146,"ENSMUSG00000001844","old-biased"
"ENSMUST00000001921","ENSMUST00000001921",0.0158604628370775,"ENSMUSG00000001865","non-biased"
"ENSMUST00000001950","ENSMUST00000001950",-0.0270617660686352,"ENSMUSG00000025139","young-biased"
"ENSMUST00000001974","ENSMUST00000001974",-0.357666746952912,"ENSMUSG00000001909","non-biased"
"ENSMUST00000001975","ENSMUST00000001975",-1.51283569039282,"ENSMUSG00000001910","non-biased"
"ENSMUST00000001984","ENSMUST00000001984",-0.645483985403002,"ENSMUSG00000007209","non-biased"
"ENSMUST00000002008","ENSMUST00000002008",0.890159912660189,"ENSMUSG00000001943","non-biased"
"ENSMUST00000002011","ENSMUST00000002011",0.586990784041131,"ENSMUSG00000001946","non-biased"
"ENSMUST00000002013","ENSMUST00000002013",0.337260231451579,"ENSMUSG00000001948","non-biased"
"ENSMUST00000002025","ENSMUST00000002025",1.10535571152822,"ENSMUSG00000025519","non-biased"
"ENSMUST00000002063","ENSMUST00000002063",-0.279011271755248,"ENSMUSG00000001998","young-biased"
"ENSMUST00000002064","ENSMUST00000002064",-0.772624999486641,"ENSMUSG00000001999","old-biased"
"ENSMUST00000002100","ENSMUST00000002100",0.333222578623833,"ENSMUSG00000002032","non-biased"
"ENSMUST00000002180","ENSMUST00000002180",0.500422938153424,"ENSMUSG00000002111","non-biased"
"ENSMUST00000002259","ENSMUST00000002259",-0.0157718459894213,"ENSMUSG00000002190","young-biased"
"ENSMUST00000002274","ENSMUST00000002274",0.2930684697936,"ENSMUSG00000002204","non-biased"
"ENSMUST00000002275","ENSMUST00000002275",0.481968404234398,"ENSMUSG00000002205","non-biased"
"ENSMUST00000002280","ENSMUST00000002280",-0.139111500585815,"ENSMUSG00000002210","non-biased"
"ENSMUST00000002284","ENSMUST00000002284",0.0146895120530168,"ENSMUSG00000046223","non-biased"
"ENSMUST00000002291","ENSMUST00000002291",0.0245520639849464,"ENSMUSG00000002221","non-biased"
"ENSMUST00000002298","ENSMUST00000002298",-1.13766589925974,"ENSMUSG00000002228","non-biased"
"ENSMUST00000002305","ENSMUST00000002305",-0.151555078916597,"ENSMUSG00000042599","non-biased"
"ENSMUST00000002336","ENSMUST00000002336",1.26977627193748,"ENSMUSG00000002266","non-biased"
"ENSMUST00000002412","ENSMUST00000002412",-0.91386743191309,"ENSMUSG00000002341","non-biased"
"ENSMUST00000002413","ENSMUST00000002413",0.175876597275623,"ENSMUSG00000002342","non-biased"
"ENSMUST00000002418","ENSMUST00000002418",0.360378301505271,"ENSMUSG00000002345","old-biased"
"ENSMUST00000002457","ENSMUST00000002457",-0.0639599288750848,"ENSMUSG00000002384","non-biased"
"ENSMUST00000002466","ENSMUST00000002466",-0.503370120934673,"ENSMUSG00000002393","non-biased"
"ENSMUST00000002469","ENSMUST00000002469",-0.558016835305926,"ENSMUSG00000002396","non-biased"
"ENSMUST00000002473","ENSMUST00000002473",-0.770801703002916,"ENSMUSG00000031820","old-biased"
"ENSMUST00000002487","ENSMUST00000002487",0.292929868477237,"ENSMUSG00000002413","non-biased"
"ENSMUST00000002495","ENSMUST00000002495",0.531281895989617,"ENSMUSG00000041420","non-biased"
"ENSMUST00000002502","ENSMUST00000002502",0.357878837358862,"ENSMUSG00000002428","non-biased"
"ENSMUST00000002625","ENSMUST00000002625",-0.377580207436567,"ENSMUSG00000002550","non-biased"
"ENSMUST00000002663","ENSMUST00000002663",0.653491779983278,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",-0.204542177139499,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002678","ENSMUST00000002678",-0.446949563672278,"ENSMUSG00000002603","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",-1.63814457154684,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002708","ENSMUST00000002708",-1.25988326081903,"ENSMUSG00000002633","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",0.661763153129501,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",0.14171386466901,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",0.303217855125754,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002809","ENSMUST00000002809",0.391314022759483,"ENSMUSG00000002732","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",-1.02659194076235,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",-0.163304978521925,"ENSMUSG00000063406","young-biased"
"ENSMUST00000002848","ENSMUST00000002848",-0.16321703656661,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",0.168607571785939,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",0.339276557102331,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",-0.669330915129655,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",-0.833788073662931,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",-1.67415338757972,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",0.118683950632571,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",-0.0598819781722934,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",0.375222130993802,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",0.714822206498132,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",0.565508866092213,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",-1.22334805303377,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",0.0557120833746372,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",-0.249897231280431,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",-0.179373712192924,"ENSMUSG00000003051","non-biased"
"ENSMUST00000003183","ENSMUST00000003183",-0.903060400078779,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",0.902425760784402,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",0.155932733404798,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",0.541178262352101,"ENSMUSG00000003190","old-biased"
"ENSMUST00000003360","ENSMUST00000003360",-0.461394614496262,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",0.224819401451015,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",-0.706053968247395,"ENSMUSG00000003283","non-biased"
"ENSMUST00000003386","ENSMUST00000003386",0.753625307537414,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",0.109776560534785,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",-0.560731345838327,"ENSMUSG00000003418","old-biased"
"ENSMUST00000003513","ENSMUST00000003513",-0.983240874733554,"ENSMUSG00000003421","non-biased"
"ENSMUST00000003521","ENSMUST00000003521",-1.56655711164589,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",-0.0890187875025192,"ENSMUSG00000003435","non-biased"
"ENSMUST00000003529","ENSMUST00000003529",-0.109236542518252,"ENSMUSG00000003437","non-biased"
"ENSMUST00000003536","ENSMUST00000003536",-0.109236542518251,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",0.779425499134446,"ENSMUSG00000003452","non-biased"
"ENSMUST00000003550","ENSMUST00000003550",0.427709627695068,"ENSMUSG00000003458","young-biased"
"ENSMUST00000003554","ENSMUST00000003554",0.466367760659892,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",0.0478895464143178,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",-0.401764831814983,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",-0.0146123749768311,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",-0.454605596260147,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",-1.16439105425337,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",0.283835065511439,"ENSMUSG00000003549","old-biased"
"ENSMUST00000003659","ENSMUST00000003659",-1.28483308574344,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",0.0581824522711372,"ENSMUSG00000003573","non-biased"
"ENSMUST00000003705","ENSMUST00000003705",0.364656953269485,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",-0.0229388578622696,"ENSMUSG00000042476","non-biased"
"ENSMUST00000003720","ENSMUST00000003720",1.20551069052043,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",0.479629090685821,"ENSMUSG00000003657","old-biased"
"ENSMUST00000003759","ENSMUST00000003759",-0.169070272970879,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003808","ENSMUST00000003808",-0.591550124738783,"ENSMUSG00000038508","non-biased"
"ENSMUST00000003818","ENSMUST00000003818",1.2676600579877,"ENSMUSG00000003721","non-biased"
"ENSMUST00000003826","ENSMUST00000003826",0.617994439881488,"ENSMUSG00000032269","non-biased"
"ENSMUST00000003850","ENSMUST00000003850",0.251948994973311,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",0.504896179491458,"ENSMUSG00000089832","non-biased"
"ENSMUST00000003860","ENSMUST00000003860",0.794718720542629,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",-0.17733833613016,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",-0.436804097959419,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003910","ENSMUST00000003910",1.19045761639833,"ENSMUSG00000003812","non-biased"
"ENSMUST00000003912","ENSMUST00000003912",0.394113396820818,"ENSMUSG00000003814","young-biased"
"ENSMUST00000003946","ENSMUST00000003946",-0.168576240113944,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",0.335417351481753,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",-0.503998214498098,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",-0.110808412894643,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",-0.94528246613541,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",0.681825528448585,"ENSMUSG00000004031","non-biased"
"ENSMUST00000004137","ENSMUST00000004137",-0.354341795797619,"ENSMUSG00000004035","non-biased"
"ENSMUST00000004201","ENSMUST00000004201",-0.160664327532179,"ENSMUSG00000004098","old-biased"
"ENSMUST00000004202","ENSMUST00000004202",0.642510820012644,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",-0.547902036463447,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",-1.22278660464841,"ENSMUSG00000070319","old-biased"
"ENSMUST00000004208","ENSMUST00000004208",0.856585593709987,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",0.449719469623981,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",-0.16265163471673,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",0.496582804199445,"ENSMUSG00000004266","non-biased"
"ENSMUST00000004379","ENSMUST00000004379",0.260624014081536,"ENSMUSG00000004268","old-biased"
"ENSMUST00000004381","ENSMUST00000004381",0.425954327191679,"ENSMUSG00000004270","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.0139849645179368,"ENSMUSG00000029771","non-biased"
"ENSMUST00000004396","ENSMUST00000004396",0.336887470205787,"ENSMUSG00000004285","old-biased"
"ENSMUST00000004430","ENSMUST00000004430",0.559934707718484,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",0.588412887478698,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",-0.74345693516809,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",-0.153406709214011,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004622","ENSMUST00000004622",0.683384208929365,"ENSMUSG00000004508","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",-0.026331959260463,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004683","ENSMUST00000004683",-0.713045621510655,"ENSMUSG00000004567","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",0.844690262195493,"ENSMUSG00000069633","non-biased"
"ENSMUST00000004728","ENSMUST00000004728",-0.717636941539345,"ENSMUSG00000004609","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",-0.208383623043082,"ENSMUSG00000004610","old-biased"
"ENSMUST00000004745","ENSMUST00000004745",0.593945928917884,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004770","ENSMUST00000004770",1.53133096699174,"ENSMUSG00000004651","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",0.456787688968674,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004936","ENSMUST00000004936",-1.04954727553082,"ENSMUSG00000004814","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",-1.27974519749398,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",-0.206555507080027,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",0.861072780238992,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",0.633822747629834,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005015","ENSMUST00000005015",-0.01835707307796,"ENSMUSG00000004895","non-biased"
"ENSMUST00000005016","ENSMUST00000005016",-0.850940772746087,"ENSMUSG00000004896","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",-0.511484965794209,"ENSMUSG00000004897","old-biased"
"ENSMUST00000005019","ENSMUST00000005019",0.462296678053211,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.0667976090426949,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",-0.720479699309828,"ENSMUSG00000004948","non-biased"
"ENSMUST00000005077","ENSMUST00000005077",0.702730899088293,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005103","ENSMUST00000005103",0.496466453499935,"ENSMUSG00000029832","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",-0.743670350396766,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005164","ENSMUST00000005164",0.814306506907748,"ENSMUSG00000005034","non-biased"
"ENSMUST00000005218","ENSMUST00000005218",-0.0102134646167953,"ENSMUSG00000005087","non-biased"
"ENSMUST00000005233","ENSMUST00000005233",0.0799017902037852,"ENSMUSG00000005102","old-biased"
"ENSMUST00000005234","ENSMUST00000005234",0.382384131488548,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",0.0502541240411286,"ENSMUSG00000005131","non-biased"
"ENSMUST00000005352","ENSMUST00000005352",-0.495031253880889,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.539459966332715,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",-0.329000644450982,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",-1.65254526201088,"ENSMUSG00000005338","old-biased"
"ENSMUST00000005509","ENSMUST00000005509",-0.121166588895938,"ENSMUSG00000007207","non-biased"
"ENSMUST00000005548","ENSMUST00000005548",0.821195421113582,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",0.505780462261349,"ENSMUSG00000005447","old-biased"
"ENSMUST00000005592","ENSMUST00000005592",0.403969740540321,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",0.382562189342849,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",0.644422343578842,"ENSMUSG00000005465","non-biased"
"ENSMUST00000005606","ENSMUST00000005606",0.169136076623943,"ENSMUSG00000005469","old-biased"
"ENSMUST00000005607","ENSMUST00000005607",-0.0766130228584845,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-0.998011087052027,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",-0.114241504017677,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",-0.706484982004538,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",-0.317566155580334,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",-0.341165536851777,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",-0.564903538304799,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",0.953314655912109,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",-0.627357532695676,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",-0.197300086469764,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",0.799064269530074,"ENSMUSG00000005667","non-biased"
"ENSMUST00000005815","ENSMUST00000005815",0.184138932787001,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",-0.168763001372308,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",-0.028186717381576,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",0.0613521737530161,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005841","ENSMUST00000005841",-0.0419252268937989,"ENSMUSG00000005698","young-biased"
"ENSMUST00000005849","ENSMUST00000005849",-0.111868388137999,"ENSMUSG00000005705","non-biased"
"ENSMUST00000005891","ENSMUST00000005891",-0.717478694388674,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",0.746479461327395,"ENSMUSG00000005779","old-biased"
"ENSMUST00000005950","ENSMUST00000005950",-1.04511254270014,"ENSMUSG00000049723","non-biased"
"ENSMUST00000005952","ENSMUST00000005952",-0.558309065933866,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005953","ENSMUST00000005953",0.539898725552997,"ENSMUSG00000005803","non-biased"
"ENSMUST00000005954","ENSMUST00000005954",0.158889761970847,"ENSMUSG00000005804","non-biased"
"ENSMUST00000005964","ENSMUST00000005964",-0.0373647400068864,"ENSMUSG00000028138","non-biased"
"ENSMUST00000006037","ENSMUST00000006037",0.795347299196784,"ENSMUSG00000005886","non-biased"
"ENSMUST00000006046","ENSMUST00000006046",1.72677007225902,"ENSMUSG00000005892","non-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.138953959331828,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",0.482789382559628,"ENSMUSG00000005973","non-biased"
"ENSMUST00000006178","ENSMUST00000006178",0.763896229637243,"ENSMUSG00000006021","old-biased"
"ENSMUST00000006181","ENSMUST00000006181",-0.506373196346125,"ENSMUSG00000006024","old-biased"
"ENSMUST00000006301","ENSMUST00000006301",-0.0933251479236101,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.880385250759079,"ENSMUSG00000030353","non-biased"
