"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000000808","ENSMUST00000000808",1.43485776110721,"ENSMUSG00000000791","non-biased"
"ENSMUST00000000809","ENSMUST00000000809",-0.448318468698884,"ENSMUSG00000000792","non-biased"
"ENSMUST00000000811","ENSMUST00000000811",0.658243585730415,"ENSMUSG00000000794","non-biased"
"ENSMUST00000000896","ENSMUST00000000896",0.14809385921978,"ENSMUSG00000000876","non-biased"
"ENSMUST00000000910","ENSMUST00000000910",0.954633729330431,"ENSMUSG00000000889","non-biased"
"ENSMUST00000000939","ENSMUST00000000939",-1.26940985810993,"ENSMUSG00000000915","old-biased"
"ENSMUST00000000940","ENSMUST00000000940",1.03438514151796,"ENSMUSG00000000916","non-biased"
"ENSMUST00000001027","ENSMUST00000001027",-0.825111645613226,"ENSMUSG00000063558","non-biased"
"ENSMUST00000001042","ENSMUST00000001042",-0.80605280157705,"ENSMUSG00000001016","non-biased"
"ENSMUST00000001046","ENSMUST00000001046",0.519243254863201,"ENSMUSG00000001020","old-biased"
"ENSMUST00000001079","ENSMUST00000001079",0.949415688698033,"ENSMUSG00000001052","young-biased"
"ENSMUST00000001092","ENSMUST00000001092",-1.16221279954403,"ENSMUSG00000001065","young-biased"
"ENSMUST00000001109","ENSMUST00000001109",0.601440565723522,"ENSMUSG00000001082","old-biased"
"ENSMUST00000001112","ENSMUST00000001112",0.101843273682309,"ENSMUSG00000052783","non-biased"
"ENSMUST00000001125","ENSMUST00000001125",-0.0823773972180492,"ENSMUSG00000001098","non-biased"
"ENSMUST00000001166","ENSMUST00000001166",0.158016252688589,"ENSMUSG00000001138","old-biased"
"ENSMUST00000001172","ENSMUST00000001172",0.783049237136554,"ENSMUSG00000079610","old-biased"
"ENSMUST00000001184","ENSMUST00000001184",0.64998050183211,"ENSMUSG00000001156","young-biased"
"ENSMUST00000001185","ENSMUST00000001185",-0.633769570489521,"ENSMUSG00000001157","young-biased"
"ENSMUST00000001247","ENSMUST00000001247",0.992874991140548,"ENSMUSG00000029130","non-biased"
"ENSMUST00000001279","ENSMUST00000001279",0.0135025836356007,"ENSMUSG00000001247","non-biased"
"ENSMUST00000001280","ENSMUST00000001280",-1.25618338895688,"ENSMUSG00000001248","non-biased"
"ENSMUST00000001319","ENSMUST00000001319",0.737511693742742,"ENSMUSG00000001300","non-biased"
"ENSMUST00000001339","ENSMUST00000001339",-1.01800205362832,"ENSMUSG00000001305","non-biased"
"ENSMUST00000001384","ENSMUST00000001384",1.70398085773993,"ENSMUSG00000001349","non-biased"
"ENSMUST00000001402","ENSMUST00000001402",1.30895988415071,"ENSMUSG00000001366","non-biased"
"ENSMUST00000001451","ENSMUST00000001451",-0.014684686316582,"ENSMUSG00000001415","non-biased"
"ENSMUST00000001452","ENSMUST00000001452",0.765605742719251,"ENSMUSG00000001416","young-biased"
"ENSMUST00000001456","ENSMUST00000001456",1.20144429121429,"ENSMUSG00000001420","non-biased"
"ENSMUST00000001460","ENSMUST00000001460",-0.295297819328268,"ENSMUSG00000001424","non-biased"
"ENSMUST00000001507","ENSMUST00000001507",0.972419226992521,"ENSMUSG00000001467","young-biased"
"ENSMUST00000001520","ENSMUST00000001520",-0.148130238573286,"ENSMUSG00000031967","non-biased"
"ENSMUST00000001559","ENSMUST00000001559",0.554632704985628,"ENSMUSG00000001518","old-biased"
"ENSMUST00000001562","ENSMUST00000001562",0.651889567156764,"ENSMUSG00000001521","non-biased"
"ENSMUST00000001611","ENSMUST00000001611",-0.448318468698885,"ENSMUSG00000001569","non-biased"
"ENSMUST00000001620","ENSMUST00000001620",-0.193202031674126,"ENSMUSG00000027680","non-biased"
"ENSMUST00000001722","ENSMUST00000001722",-1.49419587975752,"ENSMUSG00000001672","non-biased"
"ENSMUST00000001724","ENSMUST00000001724",-0.518777474739764,"ENSMUSG00000001674","young-biased"
"ENSMUST00000001792","ENSMUST00000001792",0.307747368841932,"ENSMUSG00000001741","non-biased"
"ENSMUST00000001812","ENSMUST00000001812",0.640445475972536,"ENSMUSG00000001761","non-biased"
"ENSMUST00000001818","ENSMUST00000001818",-0.415780780915642,"ENSMUSG00000001767","young-biased"
"ENSMUST00000001824","ENSMUST00000001824",0.198362156453995,"ENSMUSG00000001773","non-biased"
"ENSMUST00000001825","ENSMUST00000001825",1.33320060767901,"ENSMUSG00000001774","young-biased"
"ENSMUST00000001854","ENSMUST00000001854",1.15438939783637,"ENSMUSG00000030495","non-biased"
"ENSMUST00000001950","ENSMUST00000001950",1.03438514151796,"ENSMUSG00000025139","young-biased"
"ENSMUST00000001974","ENSMUST00000001974",0.64998050183211,"ENSMUSG00000001909","non-biased"
"ENSMUST00000001984","ENSMUST00000001984",0.12995930351651,"ENSMUSG00000007209","non-biased"
"ENSMUST00000002008","ENSMUST00000002008",1.61017895969902,"ENSMUSG00000001943","non-biased"
"ENSMUST00000002011","ENSMUST00000002011",1.36859005780144,"ENSMUSG00000001946","non-biased"
"ENSMUST00000002013","ENSMUST00000002013",0.649980501832109,"ENSMUSG00000001948","non-biased"
"ENSMUST00000002063","ENSMUST00000002063",0.446556559421148,"ENSMUSG00000001998","young-biased"
"ENSMUST00000002064","ENSMUST00000002064",-0.20395532401079,"ENSMUSG00000001999","non-biased"
"ENSMUST00000002100","ENSMUST00000002100",-1.03789255052357,"ENSMUSG00000002032","non-biased"
"ENSMUST00000002101","ENSMUST00000002101",1.37556939956327,"ENSMUSG00000002033","non-biased"
"ENSMUST00000002259","ENSMUST00000002259",-0.502436471662144,"ENSMUSG00000002190","non-biased"
"ENSMUST00000002274","ENSMUST00000002274",1.30895988415071,"ENSMUSG00000002204","non-biased"
"ENSMUST00000002275","ENSMUST00000002275",1.33430503655116,"ENSMUSG00000002205","non-biased"
"ENSMUST00000002280","ENSMUST00000002280",1.27412350672828,"ENSMUSG00000002210","old-biased"
"ENSMUST00000002284","ENSMUST00000002284",0.64998050183211,"ENSMUSG00000046223","old-biased"
"ENSMUST00000002291","ENSMUST00000002291",1.03438514151796,"ENSMUSG00000002221","non-biased"
"ENSMUST00000002298","ENSMUST00000002298",-1.34917242232841,"ENSMUSG00000002228","non-biased"
"ENSMUST00000002305","ENSMUST00000002305",0.155745965093162,"ENSMUSG00000042599","young-biased"
"ENSMUST00000002336","ENSMUST00000002336",1.28579796236607,"ENSMUSG00000002266","non-biased"
"ENSMUST00000002412","ENSMUST00000002412",1.19917608874358,"ENSMUSG00000002341","non-biased"
"ENSMUST00000002413","ENSMUST00000002413",0.560812673799787,"ENSMUSG00000002342","non-biased"
"ENSMUST00000002418","ENSMUST00000002418",0.8037670566925,"ENSMUSG00000002345","old-biased"
"ENSMUST00000002457","ENSMUST00000002457",0.961892078508862,"ENSMUSG00000002384","non-biased"
"ENSMUST00000002466","ENSMUST00000002466",-0.383131316747508,"ENSMUSG00000002393","old-biased"
"ENSMUST00000002469","ENSMUST00000002469",-0.987408065449691,"ENSMUSG00000002396","non-biased"
"ENSMUST00000002487","ENSMUST00000002487",0.240850010553794,"ENSMUSG00000002413","non-biased"
"ENSMUST00000002495","ENSMUST00000002495",0.155745965093162,"ENSMUSG00000041420","non-biased"
"ENSMUST00000002502","ENSMUST00000002502",0.870750287729,"ENSMUSG00000002428","non-biased"
"ENSMUST00000002625","ENSMUST00000002625",0.12995930351651,"ENSMUSG00000002550","non-biased"
"ENSMUST00000002663","ENSMUST00000002663",0.864343108870911,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",-1.16221279954403,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",0.519243254863201,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002708","ENSMUST00000002708",-0.448318468698885,"ENSMUSG00000002633","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",0.155745965093162,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",0.763278486452161,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",0.200738203761363,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",0.423806157244575,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",0.842131302927528,"ENSMUSG00000063406","non-biased"
"ENSMUST00000002848","ENSMUST00000002848",0.826660538398163,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",0.571986675718159,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",0.437573625455832,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",1.5286196782569,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",1.51014785829114,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",1.08547445682203,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",0.446377868344972,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",-0.448318468698884,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",-0.448318468698885,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",-0.291966921703554,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",1.03233012724663,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",1.15149537882896,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",0.894173424822188,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",-0.448318468698885,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",-0.230449994650659,"ENSMUSG00000003051","old-biased"
"ENSMUST00000003183","ENSMUST00000003183",0.220249237965617,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",0.17910783778683,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",0.945975530360818,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",0.200738203761363,"ENSMUSG00000003190","non-biased"
"ENSMUST00000003360","ENSMUST00000003360",-0.120019032597055,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",-0.448318468698885,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",0.838698153630245,"ENSMUSG00000003283","old-biased"
"ENSMUST00000003386","ENSMUST00000003386",0.200738203761363,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",0.994446997135012,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",0.728703438426704,"ENSMUSG00000003418","non-biased"
"ENSMUST00000003521","ENSMUST00000003521",1.47370472973035,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",1.17915107140511,"ENSMUSG00000003435","young-biased"
"ENSMUST00000003529","ENSMUST00000003529",1.30895988415071,"ENSMUSG00000003437","old-biased"
"ENSMUST00000003536","ENSMUST00000003536",1.30895988415071,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",-1.16221279954403,"ENSMUSG00000003452","young-biased"
"ENSMUST00000003550","ENSMUST00000003550",0.774340076069442,"ENSMUSG00000003458","non-biased"
"ENSMUST00000003554","ENSMUST00000003554",0.604732093465148,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",1.9641975847735,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",-1.03789255052357,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",0.0831097259613627,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",1.5286196782569,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",1.03438514151796,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",-0.152266503949532,"ENSMUSG00000003549","non-biased"
"ENSMUST00000003659","ENSMUST00000003659",1.23072638680585,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",-1.08533509680714,"ENSMUSG00000003573","old-biased"
"ENSMUST00000003705","ENSMUST00000003705",0.284217444937678,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",-0.648608599176874,"ENSMUSG00000042476","old-biased"
"ENSMUST00000003720","ENSMUST00000003720",1.19027633456823,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",1.47370472973035,"ENSMUSG00000003657","non-biased"
"ENSMUST00000003759","ENSMUST00000003759",1.59865026433525,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003818","ENSMUST00000003818",1.03438514151796,"ENSMUSG00000003721","young-biased"
"ENSMUST00000003826","ENSMUST00000003826",0.20914423077878,"ENSMUSG00000032269","young-biased"
"ENSMUST00000003850","ENSMUST00000003850",-1.06599496402599,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",2.03233363794166,"ENSMUSG00000089832","old-biased"
"ENSMUST00000003860","ENSMUST00000003860",0.551251679630954,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",0.519243254863201,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",-0.208283769277373,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003946","ENSMUST00000003946",0.427458593544113,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",-1.02457958738559,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",0.270029340774821,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",1.82865290939298,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",0.673963568104249,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",0.735044195042148,"ENSMUSG00000004031","young-biased"
"ENSMUST00000004137","ENSMUST00000004137",0.155745965093162,"ENSMUSG00000004035","old-biased"
"ENSMUST00000004201","ENSMUST00000004201",0.321228745683249,"ENSMUSG00000004098","non-biased"
"ENSMUST00000004202","ENSMUST00000004202",-0.0686286235092158,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",-0.318469518629957,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",0.0723332336689537,"ENSMUSG00000070319","non-biased"
"ENSMUST00000004208","ENSMUST00000004208",-0.157800877645008,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",1.51308691573895,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",-1.49795540211511,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",-0.577829698932021,"ENSMUSG00000004266","old-biased"
"ENSMUST00000004379","ENSMUST00000004379",-1.49795540211511,"ENSMUSG00000004268","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.137215354023156,"ENSMUSG00000029771","old-biased"
"ENSMUST00000004396","ENSMUST00000004396",-1.00180298609998,"ENSMUSG00000004285","non-biased"
"ENSMUST00000004430","ENSMUST00000004430",-0.450021967585591,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",0.868647824360774,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",0.542614957332925,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",-1.16221279954403,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",1.03438514151796,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",1.02407391665137,"ENSMUSG00000069633","old-biased"
"ENSMUST00000004728","ENSMUST00000004728",-0.448318468698885,"ENSMUSG00000004609","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",-1.16221279954403,"ENSMUSG00000004610","non-biased"
"ENSMUST00000004745","ENSMUST00000004745",0.155745965093162,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",-0.141134818130503,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",0.327034623407667,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",1.2147087351962,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",0.616588578632925,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",1.47370472973035,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005016","ENSMUST00000005016",0.155745965093162,"ENSMUSG00000004896","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",-1.05524443782743,"ENSMUSG00000004897","non-biased"
"ENSMUST00000005019","ENSMUST00000005019",1.30895988415071,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.175152255988603,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",1.08547445682203,"ENSMUSG00000004948","old-biased"
"ENSMUST00000005077","ENSMUST00000005077",1.47370472973035,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",-0.341581943796397,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005218","ENSMUST00000005218",-0.123264424831642,"ENSMUSG00000005087","old-biased"
"ENSMUST00000005233","ENSMUST00000005233",0.931558013117863,"ENSMUSG00000005102","non-biased"
"ENSMUST00000005234","ENSMUST00000005234",0.200738203761363,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",1.09100865109887,"ENSMUSG00000005131","old-biased"
"ENSMUST00000005352","ENSMUST00000005352",-0.345474549647122,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.624312613568343,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",-0.413947017098031,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",1.49973988146141,"ENSMUSG00000005338","non-biased"
"ENSMUST00000005509","ENSMUST00000005509",1.71773521335806,"ENSMUSG00000007207","young-biased"
"ENSMUST00000005548","ENSMUST00000005548",1.80647218591549,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",0.554632704985628,"ENSMUSG00000005447","non-biased"
"ENSMUST00000005592","ENSMUST00000005592",0.200901367930691,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",0.0100223555807698,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",0.463256096203074,"ENSMUSG00000005465","old-biased"
"ENSMUST00000005607","ENSMUST00000005607",-0.448318468698885,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-1.16221279954403,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",0.921189902036166,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",-1.16221279954403,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",1.79326345927056,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",-0.413839116850262,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",0.892429825004036,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",1.21923875120509,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",-1.10032099277304,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",1.03438514151796,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",1.93482125976026,"ENSMUSG00000005667","old-biased"
"ENSMUST00000005815","ENSMUST00000005815",0.754349735817382,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",-0.240706010748659,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",0.789022213934035,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",0.200738203761363,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005849","ENSMUST00000005849",1.03438514151796,"ENSMUSG00000005705","non-biased"
"ENSMUST00000005891","ENSMUST00000005891",-1.03789255052357,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",0.943916656332319,"ENSMUSG00000005779","non-biased"
"ENSMUST00000005950","ENSMUST00000005950",0.629502888410556,"ENSMUSG00000049723","old-biased"
"ENSMUST00000005952","ENSMUST00000005952",0.377685454373495,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005954","ENSMUST00000005954",1.80232694312841,"ENSMUSG00000005804","non-biased"
"ENSMUST00000005964","ENSMUST00000005964",0.155745965093162,"ENSMUSG00000028138","old-biased"
"ENSMUST00000006037","ENSMUST00000006037",-0.0368110539060563,"ENSMUSG00000005886","young-biased"
"ENSMUST00000006046","ENSMUST00000006046",-0.987408065449691,"ENSMUSG00000005892","old-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.544648340980394,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",0.418988365450045,"ENSMUSG00000005973","old-biased"
"ENSMUST00000006178","ENSMUST00000006178",-1.04681107525324,"ENSMUSG00000006021","old-biased"
"ENSMUST00000006181","ENSMUST00000006181",-1.29050852909234,"ENSMUSG00000006024","non-biased"
"ENSMUST00000006301","ENSMUST00000006301",0.310547444058933,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.455758708610686,"ENSMUSG00000030353","non-biased"
"ENSMUST00000006367","ENSMUST00000006367",1.32768435618302,"ENSMUSG00000006205","non-biased"
"ENSMUST00000006377","ENSMUST00000006377",1.32672089385021,"ENSMUSG00000006215","non-biased"
"ENSMUST00000006378","ENSMUST00000006378",1.08606974223301,"ENSMUSG00000006216","non-biased"
"ENSMUST00000006380","ENSMUST00000006380",0.159921044025118,"ENSMUSG00000006218","non-biased"
"ENSMUST00000006381","ENSMUST00000006381",-0.1031739657551,"ENSMUSG00000006219","non-biased"
"ENSMUST00000006397","ENSMUST00000006397",1.47370472973036,"ENSMUSG00000006235","non-biased"
"ENSMUST00000006431","ENSMUST00000006431",0.815206372633324,"ENSMUSG00000006269","non-biased"
"ENSMUST00000006470","ENSMUST00000006470",-0.159703627629886,"ENSMUSG00000006307","young-biased"
"ENSMUST00000006476","ENSMUST00000006476",1.11521811918173,"ENSMUSG00000006313","non-biased"
"ENSMUST00000006556","ENSMUST00000006556",-0.0722405145607617,"ENSMUSG00000006389","non-biased"
"ENSMUST00000006557","ENSMUST00000006557",0.347318041062223,"ENSMUSG00000006390","non-biased"
"ENSMUST00000006559","ENSMUST00000006559",-1.16221279954403,"ENSMUSG00000035274","non-biased"
"ENSMUST00000006565","ENSMUST00000006565",0.347318041062223,"ENSMUSG00000006398","old-biased"
"ENSMUST00000006587","ENSMUST00000006587",1.1320745327876,"ENSMUSG00000090213","old-biased"
"ENSMUST00000006614","ENSMUST00000006614",-0.439436959178008,"ENSMUSG00000006445","non-biased"
"ENSMUST00000006618","ENSMUST00000006618",0.564581915328727,"ENSMUSG00000028919","non-biased"
"ENSMUST00000006638","ENSMUST00000006638",0.64998050183211,"ENSMUSG00000006469","non-biased"
"ENSMUST00000006669","ENSMUST00000006669",1.34970396064672,"ENSMUSG00000006494","old-biased"
"ENSMUST00000006692","ENSMUST00000006692",-1.16221279954403,"ENSMUSG00000006517","non-biased"
"ENSMUST00000006718","ENSMUST00000006718",-1.16221279954403,"ENSMUSG00000026167","non-biased"
"ENSMUST00000006742","ENSMUST00000006742",0.884346407215114,"ENSMUSG00000006567","non-biased"
"ENSMUST00000006760","ENSMUST00000006760",0.952795605097524,"ENSMUSG00000006585","non-biased"
"ENSMUST00000006762","ENSMUST00000006762",1.70244705403024,"ENSMUSG00000006587","non-biased"
"ENSMUST00000006764","ENSMUST00000006764",1.1332699359835,"ENSMUSG00000006589","old-biased"
"ENSMUST00000006825","ENSMUST00000006825",1.39195129006818,"ENSMUSG00000006649","non-biased"
"ENSMUST00000006828","ENSMUST00000006828",0.977358063328741,"ENSMUSG00000006651","non-biased"
"ENSMUST00000006838","ENSMUST00000006838",0.840882160297857,"ENSMUSG00000032604","non-biased"
"ENSMUST00000006853","ENSMUST00000006853",-0.304470389614834,"ENSMUSG00000006675","non-biased"
"ENSMUST00000006854","ENSMUST00000006854",0.492597080653374,"ENSMUSG00000006676","young-biased"
