"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000001079","ENSMUST00000001079",0.106449206536335,"ENSMUSG00000001052","young-biased"
"ENSMUST00000001092","ENSMUST00000001092",0.160260025806701,"ENSMUSG00000001065","non-biased"
"ENSMUST00000001109","ENSMUST00000001109",0.562019109863503,"ENSMUSG00000001082","non-biased"
"ENSMUST00000001112","ENSMUST00000001112",-0.695625983033451,"ENSMUSG00000052783","non-biased"
"ENSMUST00000001125","ENSMUST00000001125",-0.626143900075293,"ENSMUSG00000001098","non-biased"
"ENSMUST00000001166","ENSMUST00000001166",-1.44134386364598,"ENSMUSG00000001138","non-biased"
"ENSMUST00000001172","ENSMUST00000001172",0.722614360618207,"ENSMUSG00000079610","old-biased"
"ENSMUST00000001184","ENSMUST00000001184",-0.524934813383364,"ENSMUSG00000001156","young-biased"
"ENSMUST00000001185","ENSMUST00000001185",0.254810955893163,"ENSMUSG00000001157","young-biased"
"ENSMUST00000001247","ENSMUST00000001247",0.0304912043719707,"ENSMUSG00000029130","non-biased"
"ENSMUST00000001279","ENSMUST00000001279",0.478394183770453,"ENSMUSG00000001247","non-biased"
"ENSMUST00000001280","ENSMUST00000001280",0.628282298642925,"ENSMUSG00000001248","old-biased"
"ENSMUST00000001319","ENSMUST00000001319",-1.42730588576188,"ENSMUSG00000001300","non-biased"
"ENSMUST00000001339","ENSMUST00000001339",0.682904216619336,"ENSMUSG00000001305","young-biased"
"ENSMUST00000001384","ENSMUST00000001384",1.14342450313918,"ENSMUSG00000001349","non-biased"
"ENSMUST00000001402","ENSMUST00000001402",-0.65930153683392,"ENSMUSG00000001366","old-biased"
"ENSMUST00000001412","ENSMUST00000001412",-0.949340679256319,"ENSMUSG00000001376","young-biased"
"ENSMUST00000001451","ENSMUST00000001451",-0.129921879812627,"ENSMUSG00000001415","non-biased"
"ENSMUST00000001452","ENSMUST00000001452",-1.03922568979148,"ENSMUSG00000001416","young-biased"
"ENSMUST00000001456","ENSMUST00000001456",0.138072328690062,"ENSMUSG00000001420","non-biased"
"ENSMUST00000001460","ENSMUST00000001460",-0.107575307614537,"ENSMUSG00000001424","old-biased"
"ENSMUST00000001507","ENSMUST00000001507",-0.61040420209919,"ENSMUSG00000001467","young-biased"
"ENSMUST00000001520","ENSMUST00000001520",1.25083785165476,"ENSMUSG00000031967","non-biased"
"ENSMUST00000001559","ENSMUST00000001559",0.427623489198392,"ENSMUSG00000001518","non-biased"
"ENSMUST00000001562","ENSMUST00000001562",1.75064466945806,"ENSMUSG00000001521","non-biased"
"ENSMUST00000001611","ENSMUST00000001611",0.0632525246438522,"ENSMUSG00000001569","non-biased"
"ENSMUST00000001620","ENSMUST00000001620",0.338824606593932,"ENSMUSG00000027680","young-biased"
"ENSMUST00000001720","ENSMUST00000001720",0.161376968731498,"ENSMUSG00000001670","non-biased"
"ENSMUST00000001722","ENSMUST00000001722",0.627465384278441,"ENSMUSG00000001672","non-biased"
"ENSMUST00000001724","ENSMUST00000001724",0.159039464141249,"ENSMUSG00000001674","young-biased"
"ENSMUST00000001792","ENSMUST00000001792",1.15980482951406,"ENSMUSG00000001741","non-biased"
"ENSMUST00000001812","ENSMUST00000001812",0.0214544233172326,"ENSMUSG00000001761","non-biased"
"ENSMUST00000001818","ENSMUST00000001818",-0.639407542099285,"ENSMUSG00000001767","young-biased"
"ENSMUST00000001824","ENSMUST00000001824",0.95419995458686,"ENSMUSG00000001773","non-biased"
"ENSMUST00000001825","ENSMUST00000001825",-0.562810665825916,"ENSMUSG00000001774","young-biased"
"ENSMUST00000001854","ENSMUST00000001854",0.679346510885934,"ENSMUSG00000030495","non-biased"
"ENSMUST00000001900","ENSMUST00000001900",-1.50722111901011,"ENSMUSG00000001844","old-biased"
"ENSMUST00000001921","ENSMUST00000001921",0.827392360448836,"ENSMUSG00000001865","non-biased"
"ENSMUST00000001950","ENSMUST00000001950",-0.478093360960682,"ENSMUSG00000025139","young-biased"
"ENSMUST00000001974","ENSMUST00000001974",-0.48776971261628,"ENSMUSG00000001909","non-biased"
"ENSMUST00000001975","ENSMUST00000001975",-0.440220099603972,"ENSMUSG00000001910","non-biased"
"ENSMUST00000001984","ENSMUST00000001984",-0.0794800664434569,"ENSMUSG00000007209","non-biased"
"ENSMUST00000002008","ENSMUST00000002008",-0.209333858632807,"ENSMUSG00000001943","non-biased"
"ENSMUST00000002011","ENSMUST00000002011",0.996331747581312,"ENSMUSG00000001946","non-biased"
"ENSMUST00000002013","ENSMUST00000002013",1.39185516735345,"ENSMUSG00000001948","non-biased"
"ENSMUST00000002025","ENSMUST00000002025",1.64991399536861,"ENSMUSG00000025519","non-biased"
"ENSMUST00000002063","ENSMUST00000002063",0.0918347511779,"ENSMUSG00000001998","young-biased"
"ENSMUST00000002064","ENSMUST00000002064",-0.060842086347619,"ENSMUSG00000001999","old-biased"
"ENSMUST00000002100","ENSMUST00000002100",-0.50022327296807,"ENSMUSG00000002032","non-biased"
"ENSMUST00000002180","ENSMUST00000002180",1.0294189482177,"ENSMUSG00000002111","non-biased"
"ENSMUST00000002259","ENSMUST00000002259",0.273026873107309,"ENSMUSG00000002190","young-biased"
"ENSMUST00000002274","ENSMUST00000002274",-0.508606960701416,"ENSMUSG00000002204","non-biased"
"ENSMUST00000002275","ENSMUST00000002275",0.661398188978749,"ENSMUSG00000002205","non-biased"
"ENSMUST00000002280","ENSMUST00000002280",-0.554263470028783,"ENSMUSG00000002210","non-biased"
"ENSMUST00000002284","ENSMUST00000002284",0.228526146905715,"ENSMUSG00000046223","non-biased"
"ENSMUST00000002291","ENSMUST00000002291",0.0694646601892752,"ENSMUSG00000002221","non-biased"
"ENSMUST00000002298","ENSMUST00000002298",-1.46932571051955,"ENSMUSG00000002228","non-biased"
"ENSMUST00000002305","ENSMUST00000002305",0.37945413068949,"ENSMUSG00000042599","non-biased"
"ENSMUST00000002336","ENSMUST00000002336",0.86914240883504,"ENSMUSG00000002266","non-biased"
"ENSMUST00000002412","ENSMUST00000002412",-0.232121792543903,"ENSMUSG00000002341","non-biased"
"ENSMUST00000002413","ENSMUST00000002413",1.92133313716565,"ENSMUSG00000002342","non-biased"
"ENSMUST00000002418","ENSMUST00000002418",0.84155313951258,"ENSMUSG00000002345","old-biased"
"ENSMUST00000002457","ENSMUST00000002457",1.77327922550287,"ENSMUSG00000002384","non-biased"
"ENSMUST00000002466","ENSMUST00000002466",-0.192022887125574,"ENSMUSG00000002393","non-biased"
"ENSMUST00000002469","ENSMUST00000002469",-0.300815438133157,"ENSMUSG00000002396","non-biased"
"ENSMUST00000002473","ENSMUST00000002473",0.931642388866727,"ENSMUSG00000031820","old-biased"
"ENSMUST00000002487","ENSMUST00000002487",0.520235529169977,"ENSMUSG00000002413","non-biased"
"ENSMUST00000002495","ENSMUST00000002495",0.59347352451094,"ENSMUSG00000041420","non-biased"
"ENSMUST00000002502","ENSMUST00000002502",1.29059345486095,"ENSMUSG00000002428","non-biased"
"ENSMUST00000002625","ENSMUST00000002625",-0.515553853859339,"ENSMUSG00000002550","non-biased"
"ENSMUST00000002663","ENSMUST00000002663",1.04332485360748,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",0.255250749690919,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002678","ENSMUST00000002678",1.53133096699174,"ENSMUSG00000002603","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",0.483508436796613,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",1.88059536006699,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",0.859014872193223,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",0.62489175314811,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002809","ENSMUST00000002809",0.854626298645621,"ENSMUSG00000002732","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",1.56433043419963,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",0.331700468309591,"ENSMUSG00000063406","young-biased"
"ENSMUST00000002848","ENSMUST00000002848",-0.238067905715185,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",-0.123520638522711,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",-0.278402323197457,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",-0.200234920178493,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",-0.787599987269089,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",-1.097414010207,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",-0.312188851104047,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",1.42472822851315,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",-0.371662117950712,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",-0.234960807783286,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",0.34669780179472,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",0.133939978939764,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",1.01889415003208,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",-0.454878605647457,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",-1.42305657953262,"ENSMUSG00000003051","non-biased"
"ENSMUST00000003183","ENSMUST00000003183",1.23097428499498,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",-0.351275432744296,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",0.626619786055832,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",-0.137871516503768,"ENSMUSG00000003190","old-biased"
"ENSMUST00000003360","ENSMUST00000003360",0.948198865402986,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",1.03622863921713,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",-0.345742016119947,"ENSMUSG00000003283","non-biased"
"ENSMUST00000003386","ENSMUST00000003386",0.17270309513251,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",-0.655851481394703,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",-0.795522468355071,"ENSMUSG00000003418","old-biased"
"ENSMUST00000003513","ENSMUST00000003513",0.214277772566986,"ENSMUSG00000003421","non-biased"
"ENSMUST00000003521","ENSMUST00000003521",-0.746239485236855,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",-0.0640398558312107,"ENSMUSG00000003435","non-biased"
"ENSMUST00000003529","ENSMUST00000003529",1.25838300645595,"ENSMUSG00000003437","non-biased"
"ENSMUST00000003536","ENSMUST00000003536",1.25838300645595,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",-0.134262563175459,"ENSMUSG00000003452","non-biased"
"ENSMUST00000003550","ENSMUST00000003550",-0.153150054420588,"ENSMUSG00000003458","young-biased"
"ENSMUST00000003554","ENSMUST00000003554",0.653888548944968,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",2.02601229983159,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",-0.958890879359817,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",-0.0644656479342811,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",0.316668466418817,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",-1.14070375073138,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",1.54246615418295,"ENSMUSG00000003549","old-biased"
"ENSMUST00000003659","ENSMUST00000003659",0.00717292268284812,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",0.00133572831935415,"ENSMUSG00000003573","non-biased"
"ENSMUST00000003705","ENSMUST00000003705",-0.354136708969181,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",0.789983609213337,"ENSMUSG00000042476","non-biased"
"ENSMUST00000003720","ENSMUST00000003720",-0.494816409593678,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",0.261282927076279,"ENSMUSG00000003657","old-biased"
"ENSMUST00000003759","ENSMUST00000003759",-1.56035462553814,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003818","ENSMUST00000003818",-0.704168727777838,"ENSMUSG00000003721","non-biased"
"ENSMUST00000003826","ENSMUST00000003826",0.448325536355868,"ENSMUSG00000032269","non-biased"
"ENSMUST00000003850","ENSMUST00000003850",-0.317435169592468,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",-1.28411500279408,"ENSMUSG00000089832","non-biased"
"ENSMUST00000003860","ENSMUST00000003860",0.169996998595774,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",0.962771107657631,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",-0.0209755636585006,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003910","ENSMUST00000003910",1.97542189289064,"ENSMUSG00000003812","non-biased"
"ENSMUST00000003912","ENSMUST00000003912",1.41131086973395,"ENSMUSG00000003814","young-biased"
"ENSMUST00000003946","ENSMUST00000003946",0.223393067335832,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",-0.321374346031372,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",0.221383499890644,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",0.960747202650844,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",0.131575950159288,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",-0.681790585036735,"ENSMUSG00000004031","non-biased"
"ENSMUST00000004137","ENSMUST00000004137",-0.149520043916789,"ENSMUSG00000004035","non-biased"
"ENSMUST00000004201","ENSMUST00000004201",-0.154941711155539,"ENSMUSG00000004098","old-biased"
"ENSMUST00000004202","ENSMUST00000004202",0.834827291437655,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",0.650891391869416,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",0.173819788405906,"ENSMUSG00000070319","old-biased"
"ENSMUST00000004208","ENSMUST00000004208",-0.345329373446434,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",1.0948652770944,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",-1.31467490044554,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",-0.592382355986822,"ENSMUSG00000004266","non-biased"
"ENSMUST00000004379","ENSMUST00000004379",-0.503893840816894,"ENSMUSG00000004268","old-biased"
"ENSMUST00000004381","ENSMUST00000004381",0.0834748856895352,"ENSMUSG00000004270","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.115725378141092,"ENSMUSG00000029771","non-biased"
"ENSMUST00000004396","ENSMUST00000004396",0.249018855213072,"ENSMUSG00000004285","old-biased"
"ENSMUST00000004430","ENSMUST00000004430",-0.140543135488327,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",0.462524840843225,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",-0.570860040758274,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",-0.591550124738783,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004622","ENSMUST00000004622",0.0221813902487509,"ENSMUSG00000004508","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",0.232497568864507,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004683","ENSMUST00000004683",0.251576404454177,"ENSMUSG00000004567","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",0.37861103933515,"ENSMUSG00000069633","non-biased"
"ENSMUST00000004728","ENSMUST00000004728",0.638809272672541,"ENSMUSG00000004609","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",1.531335243992,"ENSMUSG00000004610","old-biased"
"ENSMUST00000004745","ENSMUST00000004745",0.941919761743258,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004770","ENSMUST00000004770",1.02588308800828,"ENSMUSG00000004651","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",0.180606164651343,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004936","ENSMUST00000004936",0.260263551523436,"ENSMUSG00000004814","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",-0.393276133077166,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",0.367298782117897,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",0.304388588463351,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",0.18696516405239,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005015","ENSMUST00000005015",-0.714079617805421,"ENSMUSG00000004895","non-biased"
"ENSMUST00000005016","ENSMUST00000005016",-0.0899782740402678,"ENSMUSG00000004896","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",-1.19135056343472,"ENSMUSG00000004897","old-biased"
"ENSMUST00000005019","ENSMUST00000005019",-0.59008431152038,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.674069721658178,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",0.105124460786315,"ENSMUSG00000004948","non-biased"
"ENSMUST00000005077","ENSMUST00000005077",1.22591806829896,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005103","ENSMUST00000005103",0.468835635556594,"ENSMUSG00000029832","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",-0.135716771411979,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005164","ENSMUST00000005164",0.340248976309042,"ENSMUSG00000005034","non-biased"
"ENSMUST00000005218","ENSMUST00000005218",0.889743843688082,"ENSMUSG00000005087","non-biased"
"ENSMUST00000005233","ENSMUST00000005233",-0.129372346185224,"ENSMUSG00000005102","old-biased"
"ENSMUST00000005234","ENSMUST00000005234",-0.646960672832716,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",-1.32447572670356,"ENSMUSG00000005131","non-biased"
"ENSMUST00000005352","ENSMUST00000005352",-0.86613452687559,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.121906078497969,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",0.347337141201108,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",-0.0412347237859773,"ENSMUSG00000005338","old-biased"
"ENSMUST00000005509","ENSMUST00000005509",0.427893736460173,"ENSMUSG00000007207","non-biased"
"ENSMUST00000005548","ENSMUST00000005548",0.970271412422019,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",0.0467626626998374,"ENSMUSG00000005447","old-biased"
"ENSMUST00000005592","ENSMUST00000005592",-0.254587962889027,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",0.454003695536644,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",1.74906657540037,"ENSMUSG00000005465","non-biased"
"ENSMUST00000005606","ENSMUST00000005606",0.543619982269628,"ENSMUSG00000005469","old-biased"
"ENSMUST00000005607","ENSMUST00000005607",0.596374593553491,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-0.663135052378111,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",0.392977903058784,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",0.250845009248619,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",-0.155785500394375,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",1.07005403066598,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",0.863225858604919,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",1.19910394068881,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",0.055178458666035,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",0.423447488223549,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",1.02588308800828,"ENSMUSG00000005667","non-biased"
"ENSMUST00000005815","ENSMUST00000005815",0.0839800077376873,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",-0.107576090416585,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",-0.786779723786448,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",-0.286989300919852,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005841","ENSMUST00000005841",-0.725604888065009,"ENSMUSG00000005698","young-biased"
"ENSMUST00000005849","ENSMUST00000005849",0.45727457840302,"ENSMUSG00000005705","non-biased"
"ENSMUST00000005891","ENSMUST00000005891",-1.72330977600829,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",0.326918466118287,"ENSMUSG00000005779","old-biased"
"ENSMUST00000005950","ENSMUST00000005950",0.303862839001904,"ENSMUSG00000049723","non-biased"
"ENSMUST00000005952","ENSMUST00000005952",-0.77155892366387,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005953","ENSMUST00000005953",0.0923124545120705,"ENSMUSG00000005803","non-biased"
"ENSMUST00000005954","ENSMUST00000005954",0.397075608486702,"ENSMUSG00000005804","non-biased"
"ENSMUST00000005964","ENSMUST00000005964",0.704157007463723,"ENSMUSG00000028138","non-biased"
"ENSMUST00000006037","ENSMUST00000006037",-0.0349981908460372,"ENSMUSG00000005886","non-biased"
"ENSMUST00000006046","ENSMUST00000006046",0.319653194579063,"ENSMUSG00000005892","non-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.817341198453121,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",1.13557354092758,"ENSMUSG00000005973","non-biased"
"ENSMUST00000006178","ENSMUST00000006178",1.41427543524434,"ENSMUSG00000006021","old-biased"
"ENSMUST00000006181","ENSMUST00000006181",1.07292390312923,"ENSMUSG00000006024","old-biased"
"ENSMUST00000006301","ENSMUST00000006301",-0.528411135413351,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.727169074533104,"ENSMUSG00000030353","non-biased"
"ENSMUST00000006367","ENSMUST00000006367",0.554072434340896,"ENSMUSG00000006205","non-biased"
"ENSMUST00000006377","ENSMUST00000006377",-0.258706736451144,"ENSMUSG00000006215","non-biased"
"ENSMUST00000006380","ENSMUST00000006380",-0.317469825375861,"ENSMUSG00000006218","old-biased"
