"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000002663","ENSMUST00000002663",0.812478081973635,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",-0.459861803082629,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002678","ENSMUST00000002678",0.353376933969269,"ENSMUSG00000002603","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",-1.58577399654964,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002708","ENSMUST00000002708",-0.330402053930664,"ENSMUSG00000002633","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",-1.19012569404587,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",0.330761531330724,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",0.0495242447093826,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002809","ENSMUST00000002809",0.792117165701071,"ENSMUSG00000002732","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",-1.20554374822526,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",-0.877647870945497,"ENSMUSG00000063406","non-biased"
"ENSMUST00000002848","ENSMUST00000002848",0.238500581840189,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",0.214617359955225,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",0.409106967213628,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",-1.22794171736334,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",-1.03002746724458,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",-1.16439105425337,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",0.204329941090045,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",1.49405876153209,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",0.462117752960255,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",0.897951717125564,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",0.281364116771365,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",-0.536901771567703,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",0.91905463097708,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",-1.36967852115337,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",0.849462232922452,"ENSMUSG00000003051","old-biased"
"ENSMUST00000003183","ENSMUST00000003183",0.586387152508505,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",0.494576365809399,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",-0.290934973350902,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",0.610577100720752,"ENSMUSG00000003190","non-biased"
"ENSMUST00000003360","ENSMUST00000003360",0.100780047927548,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",-0.608262231097484,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",0.0991465119858823,"ENSMUSG00000003283","old-biased"
"ENSMUST00000003386","ENSMUST00000003386",0.687130405965718,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",0.364205864611755,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",-0.105540915972666,"ENSMUSG00000003418","non-biased"
"ENSMUST00000003513","ENSMUST00000003513",-0.0899782740402678,"ENSMUSG00000003421","old-biased"
"ENSMUST00000003521","ENSMUST00000003521",-1.7735403463491,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",0.946033435744374,"ENSMUSG00000003435","young-biased"
"ENSMUST00000003529","ENSMUST00000003529",1.53607656053954,"ENSMUSG00000003437","old-biased"
"ENSMUST00000003536","ENSMUST00000003536",1.53607656053954,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",1.44230260541032,"ENSMUSG00000003452","young-biased"
"ENSMUST00000003550","ENSMUST00000003550",-0.620462215007119,"ENSMUSG00000003458","non-biased"
"ENSMUST00000003554","ENSMUST00000003554",0.363138706020781,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",0.367984104882453,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",-0.336633317876797,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",0.801481480947184,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",-1.32684410730063,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",-1.16439105425337,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",-0.867193105947252,"ENSMUSG00000003549","non-biased"
"ENSMUST00000003659","ENSMUST00000003659",-0.552124986016074,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",0.101660148954285,"ENSMUSG00000003573","old-biased"
"ENSMUST00000003705","ENSMUST00000003705",-0.404406446230395,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",-0.932291440792725,"ENSMUSG00000042476","old-biased"
"ENSMUST00000003720","ENSMUST00000003720",-0.192810952662583,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",-0.27676487840625,"ENSMUSG00000003657","non-biased"
"ENSMUST00000003759","ENSMUST00000003759",0.941574001954552,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003808","ENSMUST00000003808",-0.591550124738783,"ENSMUSG00000038508","old-biased"
"ENSMUST00000003818","ENSMUST00000003818",0.523352557190582,"ENSMUSG00000003721","young-biased"
"ENSMUST00000003826","ENSMUST00000003826",-0.843588690578394,"ENSMUSG00000032269","young-biased"
"ENSMUST00000003850","ENSMUST00000003850",0.0720469751645474,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",-0.0541084114333856,"ENSMUSG00000089832","old-biased"
"ENSMUST00000003860","ENSMUST00000003860",0.888504287000907,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",2.34506230778783,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",1.10802153775615,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003910","ENSMUST00000003910",1.04170006186323,"ENSMUSG00000003812","old-biased"
"ENSMUST00000003912","ENSMUST00000003912",0.400285835572383,"ENSMUSG00000003814","young-biased"
"ENSMUST00000003946","ENSMUST00000003946",0.431281424626416,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",-0.728831050051749,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",-0.424430691124008,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",1.28909891411682,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",-0.418088085720126,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",0.0209722207714348,"ENSMUSG00000004031","young-biased"
"ENSMUST00000004201","ENSMUST00000004201",0.0761053871544937,"ENSMUSG00000004098","non-biased"
"ENSMUST00000004202","ENSMUST00000004202",0.521255039817094,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",-0.660108888803536,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",-0.595393096218938,"ENSMUSG00000070319","non-biased"
"ENSMUST00000004208","ENSMUST00000004208",1.00569045337188,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",0.964595837354697,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",1.68707874377757,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",1.33551273775059,"ENSMUSG00000004266","old-biased"
"ENSMUST00000004379","ENSMUST00000004379",1.42611883502583,"ENSMUSG00000004268","non-biased"
"ENSMUST00000004381","ENSMUST00000004381",1.22081152780494,"ENSMUSG00000004270","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.920670509799385,"ENSMUSG00000029771","old-biased"
"ENSMUST00000004396","ENSMUST00000004396",-0.353506274398807,"ENSMUSG00000004285","non-biased"
"ENSMUST00000004430","ENSMUST00000004430",0.686387395717247,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",-0.961477340797575,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",-0.764660152251787,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",0.537516877429401,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004622","ENSMUST00000004622",-0.642767625468217,"ENSMUSG00000004508","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",1.40454986285722,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004683","ENSMUST00000004683",-0.775292197480073,"ENSMUSG00000004567","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",0.632713350605753,"ENSMUSG00000069633","old-biased"
"ENSMUST00000004728","ENSMUST00000004728",0.0618882504395511,"ENSMUSG00000004609","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",1.32135640912888,"ENSMUSG00000004610","non-biased"
"ENSMUST00000004745","ENSMUST00000004745",0.737119646553185,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",1.07963542795434,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004936","ENSMUST00000004936",-0.0861022457553258,"ENSMUSG00000004814","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",-0.970595890009555,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",1.08000349841014,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",1.09335263677223,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",1.59117237057927,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005015","ENSMUST00000005015",0.172250617834426,"ENSMUSG00000004895","non-biased"
"ENSMUST00000005016","ENSMUST00000005016",-0.634152104396601,"ENSMUSG00000004896","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",0.143933930733541,"ENSMUSG00000004897","non-biased"
"ENSMUST00000005019","ENSMUST00000005019",1.10615760197649,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.668875373354418,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",-0.381860488355423,"ENSMUSG00000004948","old-biased"
"ENSMUST00000005077","ENSMUST00000005077",0.402426156222977,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005103","ENSMUST00000005103",2.10117322025273,"ENSMUSG00000029832","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",-0.471579706634722,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005164","ENSMUST00000005164",-0.162216060678397,"ENSMUSG00000005034","non-biased"
"ENSMUST00000005218","ENSMUST00000005218",0.121217363905705,"ENSMUSG00000005087","old-biased"
"ENSMUST00000005233","ENSMUST00000005233",0.156916359207411,"ENSMUSG00000005102","non-biased"
"ENSMUST00000005234","ENSMUST00000005234",0.0832819253318086,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",-0.0782310276866753,"ENSMUSG00000005131","old-biased"
"ENSMUST00000005352","ENSMUST00000005352",-0.149673544536418,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.225771395638485,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",-0.0949836821930194,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",0.128122905249583,"ENSMUSG00000005338","non-biased"
"ENSMUST00000005509","ENSMUST00000005509",-0.924406175380778,"ENSMUSG00000007207","young-biased"
"ENSMUST00000005548","ENSMUST00000005548",-0.486825459976407,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",0.199720454788889,"ENSMUSG00000005447","non-biased"
"ENSMUST00000005592","ENSMUST00000005592",0.37452217521363,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",0.943476727710869,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",-0.379944774433209,"ENSMUSG00000005465","old-biased"
"ENSMUST00000005606","ENSMUST00000005606",0.453919587896592,"ENSMUSG00000005469","non-biased"
"ENSMUST00000005607","ENSMUST00000005607",0.798196850439966,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-0.824527206293453,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",0.33744743941285,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",0.156753223417034,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",-0.477610215114865,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",-0.0421466159160581,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",0.361073801287239,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",0.0969497984063389,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",-1.05851967956219,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",-0.397381625470869,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",-0.0389013411455609,"ENSMUSG00000005667","old-biased"
"ENSMUST00000005815","ENSMUST00000005815",0.0839850353670289,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",0.346435197289672,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",0.0551601385337293,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",0.310202104314332,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005841","ENSMUST00000005841",-0.413456100966278,"ENSMUSG00000005698","young-biased"
"ENSMUST00000005891","ENSMUST00000005891",-1.25355180032635,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",-0.200235705976822,"ENSMUSG00000005779","non-biased"
"ENSMUST00000005950","ENSMUST00000005950",-0.481367168319056,"ENSMUSG00000049723","old-biased"
"ENSMUST00000005952","ENSMUST00000005952",-0.140127660131715,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005953","ENSMUST00000005953",1.08215641048161,"ENSMUSG00000005803","old-biased"
"ENSMUST00000005954","ENSMUST00000005954",0.469904350867253,"ENSMUSG00000005804","non-biased"
"ENSMUST00000005964","ENSMUST00000005964",0.818977535236102,"ENSMUSG00000028138","old-biased"
"ENSMUST00000006037","ENSMUST00000006037",0.708298705708172,"ENSMUSG00000005886","young-biased"
"ENSMUST00000006046","ENSMUST00000006046",1.82136606626159,"ENSMUSG00000005892","old-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.768726078789605,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",0.404575169803456,"ENSMUSG00000005973","old-biased"
"ENSMUST00000006178","ENSMUST00000006178",0.600192204835935,"ENSMUSG00000006021","old-biased"
"ENSMUST00000006181","ENSMUST00000006181",-0.639819953772202,"ENSMUSG00000006024","non-biased"
"ENSMUST00000006301","ENSMUST00000006301",-0.736134732541612,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.138191034546416,"ENSMUSG00000030353","non-biased"
"ENSMUST00000006367","ENSMUST00000006367",0.785500116629091,"ENSMUSG00000006205","non-biased"
"ENSMUST00000006377","ENSMUST00000006377",-1.20504789773183,"ENSMUSG00000006215","non-biased"
"ENSMUST00000006378","ENSMUST00000006378",-0.241839964700961,"ENSMUSG00000006216","non-biased"
"ENSMUST00000006380","ENSMUST00000006380",0.568161486086312,"ENSMUSG00000006218","non-biased"
"ENSMUST00000006381","ENSMUST00000006381",1.55742820194808,"ENSMUSG00000006219","non-biased"
"ENSMUST00000006397","ENSMUST00000006397",1.31796394869283,"ENSMUSG00000006235","non-biased"
