"","transcript_id","mean_tajimasD","gene_id","gene_class"
"ENSMUST00000001280","ENSMUST00000001280",0.508618971454102,"ENSMUSG00000001248","old-biased"
"ENSMUST00000001319","ENSMUST00000001319",0.0294281884874975,"ENSMUSG00000001300","non-biased"
"ENSMUST00000001339","ENSMUST00000001339",1.11440396546524,"ENSMUSG00000001305","young-biased"
"ENSMUST00000001384","ENSMUST00000001384",0.575782778178666,"ENSMUSG00000001349","non-biased"
"ENSMUST00000001402","ENSMUST00000001402",0.0742406235513511,"ENSMUSG00000001366","old-biased"
"ENSMUST00000001412","ENSMUST00000001412",-0.658180355783902,"ENSMUSG00000001376","young-biased"
"ENSMUST00000001451","ENSMUST00000001451",0.332449842205244,"ENSMUSG00000001415","non-biased"
"ENSMUST00000001452","ENSMUST00000001452",0.0748224378743751,"ENSMUSG00000001416","young-biased"
"ENSMUST00000001456","ENSMUST00000001456",0.321343875649342,"ENSMUSG00000001420","non-biased"
"ENSMUST00000001460","ENSMUST00000001460",-0.275145335523525,"ENSMUSG00000001424","old-biased"
"ENSMUST00000001507","ENSMUST00000001507",-0.18403337958222,"ENSMUSG00000001467","young-biased"
"ENSMUST00000001520","ENSMUST00000001520",-0.391406052882471,"ENSMUSG00000031967","non-biased"
"ENSMUST00000001559","ENSMUST00000001559",1.14455552970277,"ENSMUSG00000001518","non-biased"
"ENSMUST00000001562","ENSMUST00000001562",0.193929856101079,"ENSMUSG00000001521","non-biased"
"ENSMUST00000001611","ENSMUST00000001611",0.190601222978865,"ENSMUSG00000001569","non-biased"
"ENSMUST00000001620","ENSMUST00000001620",-1.13569364621245,"ENSMUSG00000027680","young-biased"
"ENSMUST00000001720","ENSMUST00000001720",0.858681180865734,"ENSMUSG00000001670","non-biased"
"ENSMUST00000001722","ENSMUST00000001722",-0.133464040670277,"ENSMUSG00000001672","non-biased"
"ENSMUST00000001724","ENSMUST00000001724",-1.08989489446089,"ENSMUSG00000001674","young-biased"
"ENSMUST00000001792","ENSMUST00000001792",-0.252742691175057,"ENSMUSG00000001741","non-biased"
"ENSMUST00000001812","ENSMUST00000001812",-0.0649427673765377,"ENSMUSG00000001761","non-biased"
"ENSMUST00000001818","ENSMUST00000001818",0.0377117859812562,"ENSMUSG00000001767","young-biased"
"ENSMUST00000001824","ENSMUST00000001824",0.715131224310957,"ENSMUSG00000001773","non-biased"
"ENSMUST00000001825","ENSMUST00000001825",0.582528277025207,"ENSMUSG00000001774","young-biased"
"ENSMUST00000001854","ENSMUST00000001854",0.999043931834359,"ENSMUSG00000030495","non-biased"
"ENSMUST00000001900","ENSMUST00000001900",-0.579978933450897,"ENSMUSG00000001844","old-biased"
"ENSMUST00000001921","ENSMUST00000001921",1.48696806677503,"ENSMUSG00000001865","non-biased"
"ENSMUST00000001950","ENSMUST00000001950",1.04197658466913,"ENSMUSG00000025139","young-biased"
"ENSMUST00000001974","ENSMUST00000001974",-0.576404728191151,"ENSMUSG00000001909","non-biased"
"ENSMUST00000001975","ENSMUST00000001975",-1.14070375073138,"ENSMUSG00000001910","non-biased"
"ENSMUST00000001984","ENSMUST00000001984",-0.509881609708632,"ENSMUSG00000007209","non-biased"
"ENSMUST00000002008","ENSMUST00000002008",0.592756313587234,"ENSMUSG00000001943","non-biased"
"ENSMUST00000002011","ENSMUST00000002011",0.206388183116726,"ENSMUSG00000001946","non-biased"
"ENSMUST00000002013","ENSMUST00000002013",0.682328893842187,"ENSMUSG00000001948","non-biased"
"ENSMUST00000002025","ENSMUST00000002025",0.930674121861152,"ENSMUSG00000025519","non-biased"
"ENSMUST00000002063","ENSMUST00000002063",0.396196444718204,"ENSMUSG00000001998","young-biased"
"ENSMUST00000002064","ENSMUST00000002064",-0.426798616529016,"ENSMUSG00000001999","old-biased"
"ENSMUST00000002100","ENSMUST00000002100",0.974545702252428,"ENSMUSG00000002032","non-biased"
"ENSMUST00000002180","ENSMUST00000002180",-0.55051459013171,"ENSMUSG00000002111","non-biased"
"ENSMUST00000002259","ENSMUST00000002259",0.661513495825844,"ENSMUSG00000002190","young-biased"
"ENSMUST00000002274","ENSMUST00000002274",0.70631650072687,"ENSMUSG00000002204","non-biased"
"ENSMUST00000002275","ENSMUST00000002275",0.57345265192468,"ENSMUSG00000002205","non-biased"
"ENSMUST00000002280","ENSMUST00000002280",0.647110448967115,"ENSMUSG00000002210","non-biased"
"ENSMUST00000002284","ENSMUST00000002284",1.31780998261017,"ENSMUSG00000046223","non-biased"
"ENSMUST00000002291","ENSMUST00000002291",0.732422944784729,"ENSMUSG00000002221","non-biased"
"ENSMUST00000002298","ENSMUST00000002298",-0.771599664884325,"ENSMUSG00000002228","non-biased"
"ENSMUST00000002305","ENSMUST00000002305",-0.0904410772941373,"ENSMUSG00000042599","non-biased"
"ENSMUST00000002336","ENSMUST00000002336",0.572656761933059,"ENSMUSG00000002266","non-biased"
"ENSMUST00000002412","ENSMUST00000002412",-0.375278834835658,"ENSMUSG00000002341","non-biased"
"ENSMUST00000002413","ENSMUST00000002413",-0.00413662424085192,"ENSMUSG00000002342","non-biased"
"ENSMUST00000002418","ENSMUST00000002418",0.852514483501661,"ENSMUSG00000002345","old-biased"
"ENSMUST00000002457","ENSMUST00000002457",1.53118584592382,"ENSMUSG00000002384","non-biased"
"ENSMUST00000002466","ENSMUST00000002466",0.820384299529446,"ENSMUSG00000002393","non-biased"
"ENSMUST00000002469","ENSMUST00000002469",0.581854386828943,"ENSMUSG00000002396","non-biased"
"ENSMUST00000002473","ENSMUST00000002473",-0.191184358085576,"ENSMUSG00000031820","old-biased"
"ENSMUST00000002487","ENSMUST00000002487",0.806897932157962,"ENSMUSG00000002413","non-biased"
"ENSMUST00000002495","ENSMUST00000002495",0.639080466968218,"ENSMUSG00000041420","non-biased"
"ENSMUST00000002502","ENSMUST00000002502",1.08752492138836,"ENSMUSG00000002428","non-biased"
"ENSMUST00000002625","ENSMUST00000002625",-0.812057776383888,"ENSMUSG00000002550","non-biased"
"ENSMUST00000002663","ENSMUST00000002663",1.029585289252,"ENSMUSG00000002588","non-biased"
"ENSMUST00000002677","ENSMUST00000002677",-0.546314451819496,"ENSMUSG00000002602","non-biased"
"ENSMUST00000002678","ENSMUST00000002678",-1.15048164927825,"ENSMUSG00000002603","non-biased"
"ENSMUST00000002683","ENSMUST00000002683",-0.360164293788505,"ENSMUSG00000002608","non-biased"
"ENSMUST00000002708","ENSMUST00000002708",-1.15418256722826,"ENSMUSG00000002633","non-biased"
"ENSMUST00000002710","ENSMUST00000002710",1.44310880987259,"ENSMUSG00000002635","non-biased"
"ENSMUST00000002790","ENSMUST00000002790",0.477296682799207,"ENSMUSG00000002718","young-biased"
"ENSMUST00000002808","ENSMUST00000002808",0.590940585623274,"ENSMUSG00000002731","old-biased"
"ENSMUST00000002809","ENSMUST00000002809",0.227351691006997,"ENSMUSG00000002732","old-biased"
"ENSMUST00000002825","ENSMUST00000002825",-0.29496709439447,"ENSMUSG00000002748","young-biased"
"ENSMUST00000002837","ENSMUST00000002837",0.385529359333524,"ENSMUSG00000063406","young-biased"
"ENSMUST00000002848","ENSMUST00000002848",-0.770791841928093,"ENSMUSG00000002771","non-biased"
"ENSMUST00000002850","ENSMUST00000002850",0.0307454597674618,"ENSMUSG00000030834","non-biased"
"ENSMUST00000002855","ENSMUST00000002855",-0.122443507882801,"ENSMUSG00000002778","non-biased"
"ENSMUST00000002902","ENSMUST00000002902",0.335306967527851,"ENSMUSG00000002825","non-biased"
"ENSMUST00000002976","ENSMUST00000002976",-0.792779442400069,"ENSMUSG00000002897","non-biased"
"ENSMUST00000002989","ENSMUST00000002989",-0.908747231755004,"ENSMUSG00000002910","non-biased"
"ENSMUST00000003017","ENSMUST00000003017",-0.0782408085361636,"ENSMUSG00000029925","non-biased"
"ENSMUST00000003027","ENSMUST00000003027",0.954823201908531,"ENSMUSG00000002948","non-biased"
"ENSMUST00000003029","ENSMUST00000003029",0.340966279688827,"ENSMUSG00000002949","non-biased"
"ENSMUST00000003038","ENSMUST00000003038",0.496709785133825,"ENSMUSG00000002957","non-biased"
"ENSMUST00000003061","ENSMUST00000003061",0.119037669565872,"ENSMUSG00000002980","old-biased"
"ENSMUST00000003071","ENSMUST00000003071",-0.401620721588063,"ENSMUSG00000074336","non-biased"
"ENSMUST00000003100","ENSMUST00000003100",0.0111324505806972,"ENSMUSG00000052974","non-biased"
"ENSMUST00000003117","ENSMUST00000003117",-0.60262672516254,"ENSMUSG00000003033","old-biased"
"ENSMUST00000003135","ENSMUST00000003135",0.49618861460415,"ENSMUSG00000003051","non-biased"
"ENSMUST00000003183","ENSMUST00000003183",-0.673684120355807,"ENSMUSG00000003099","non-biased"
"ENSMUST00000003238","ENSMUST00000003238",0.603968421750441,"ENSMUSG00000003154","young-biased"
"ENSMUST00000003284","ENSMUST00000003284",-0.800530361254475,"ENSMUSG00000003184","non-biased"
"ENSMUST00000003290","ENSMUST00000003290",-0.188747392573865,"ENSMUSG00000003190","old-biased"
"ENSMUST00000003360","ENSMUST00000003360",-0.369323465879795,"ENSMUSG00000003273","non-biased"
"ENSMUST00000003369","ENSMUST00000003369",0.172691210655593,"ENSMUSG00000003282","non-biased"
"ENSMUST00000003370","ENSMUST00000003370",-0.2398858965272,"ENSMUSG00000003283","non-biased"
"ENSMUST00000003386","ENSMUST00000003386",1.92391222295103,"ENSMUSG00000003299","non-biased"
"ENSMUST00000003469","ENSMUST00000003469",0.835319930113067,"ENSMUSG00000003379","non-biased"
"ENSMUST00000003509","ENSMUST00000003509",0.330797592893441,"ENSMUSG00000003418","old-biased"
"ENSMUST00000003513","ENSMUST00000003513",1.35442420934753,"ENSMUSG00000003421","non-biased"
"ENSMUST00000003521","ENSMUST00000003521",-1.03853337650368,"ENSMUSG00000003429","non-biased"
"ENSMUST00000003527","ENSMUST00000003527",-0.0514568191202457,"ENSMUSG00000003435","non-biased"
"ENSMUST00000003529","ENSMUST00000003529",2.23353432584424,"ENSMUSG00000003437","non-biased"
"ENSMUST00000003536","ENSMUST00000003536",2.23353432584424,"ENSMUSG00000003444","non-biased"
"ENSMUST00000003544","ENSMUST00000003544",1.44014375274243,"ENSMUSG00000003452","non-biased"
"ENSMUST00000003550","ENSMUST00000003550",0.452128598915821,"ENSMUSG00000003458","young-biased"
"ENSMUST00000003554","ENSMUST00000003554",1.62879564989921,"ENSMUSG00000007122","non-biased"
"ENSMUST00000003569","ENSMUST00000003569",1.95565859346168,"ENSMUSG00000003477","non-biased"
"ENSMUST00000003572","ENSMUST00000003572",0.300306914927657,"ENSMUSG00000029777","non-biased"
"ENSMUST00000003574","ENSMUST00000003574",0.163507539628327,"ENSMUSG00000003484","non-biased"
"ENSMUST00000003575","ENSMUST00000003575",0.308249646096977,"ENSMUSG00000031799","non-biased"
"ENSMUST00000003640","ENSMUST00000003640",1.43024139119505,"ENSMUSG00000003545","young-biased"
"ENSMUST00000003645","ENSMUST00000003645",-0.25920425473848,"ENSMUSG00000003549","old-biased"
"ENSMUST00000003659","ENSMUST00000003659",-0.431991101350828,"ENSMUSG00000031849","non-biased"
"ENSMUST00000003669","ENSMUST00000003669",0.551275357028776,"ENSMUSG00000003573","non-biased"
"ENSMUST00000003705","ENSMUST00000003705",0.19747161704971,"ENSMUSG00000003604","non-biased"
"ENSMUST00000003717","ENSMUST00000003717",0.42318712972563,"ENSMUSG00000042476","non-biased"
"ENSMUST00000003720","ENSMUST00000003720",0.788269777902932,"ENSMUSG00000003623","non-biased"
"ENSMUST00000003754","ENSMUST00000003754",-0.0710815834118467,"ENSMUSG00000003657","old-biased"
"ENSMUST00000003759","ENSMUST00000003759",-1.60363526851919,"ENSMUSG00000003662","non-biased"
"ENSMUST00000003818","ENSMUST00000003818",0.312642992506609,"ENSMUSG00000003721","non-biased"
"ENSMUST00000003826","ENSMUST00000003826",0.5192384660788,"ENSMUSG00000032269","non-biased"
"ENSMUST00000003850","ENSMUST00000003850",-0.654247855950639,"ENSMUSG00000003752","young-biased"
"ENSMUST00000003857","ENSMUST00000003857",0.454579454151013,"ENSMUSG00000089832","non-biased"
"ENSMUST00000003860","ENSMUST00000003860",1.3740978744436,"ENSMUSG00000003762","non-biased"
"ENSMUST00000003906","ENSMUST00000003906",0.423172171105419,"ENSMUSG00000003808","non-biased"
"ENSMUST00000003907","ENSMUST00000003907",-0.828760092400818,"ENSMUSG00000003809","non-biased"
"ENSMUST00000003910","ENSMUST00000003910",-0.479457720831033,"ENSMUSG00000003812","non-biased"
"ENSMUST00000003912","ENSMUST00000003912",0.732448140783107,"ENSMUSG00000003814","young-biased"
"ENSMUST00000003946","ENSMUST00000003946",0.482730416193546,"ENSMUSG00000003848","young-biased"
"ENSMUST00000003947","ENSMUST00000003947",-0.0329372425669416,"ENSMUSG00000003849","non-biased"
"ENSMUST00000003964","ENSMUST00000003964",-0.378230226162293,"ENSMUSG00000003865","non-biased"
"ENSMUST00000003971","ENSMUST00000003971",0.89507686035765,"ENSMUSG00000003872","non-biased"
"ENSMUST00000004076","ENSMUST00000004076",-0.74130310254306,"ENSMUSG00000003974","non-biased"
"ENSMUST00000004133","ENSMUST00000004133",-0.188972007157136,"ENSMUSG00000004031","non-biased"
"ENSMUST00000004137","ENSMUST00000004137",0.155171193392144,"ENSMUSG00000004035","non-biased"
"ENSMUST00000004201","ENSMUST00000004201",0.0864211585080645,"ENSMUSG00000004098","old-biased"
"ENSMUST00000004202","ENSMUST00000004202",0.523961610807357,"ENSMUSG00000004099","young-biased"
"ENSMUST00000004203","ENSMUST00000004203",0.723262095403449,"ENSMUSG00000004100","non-biased"
"ENSMUST00000004206","ENSMUST00000004206",1.03378035768969,"ENSMUSG00000070319","old-biased"
"ENSMUST00000004208","ENSMUST00000004208",0.126340612815002,"ENSMUSG00000004105","non-biased"
"ENSMUST00000004343","ENSMUST00000004343",0.832680421024206,"ENSMUSG00000004233","non-biased"
"ENSMUST00000004375","ENSMUST00000004375",-0.0669869206323587,"ENSMUSG00000004264","non-biased"
"ENSMUST00000004377","ENSMUST00000004377",0.581468760407232,"ENSMUSG00000004266","non-biased"
"ENSMUST00000004379","ENSMUST00000004379",0.291620163458063,"ENSMUSG00000004268","old-biased"
"ENSMUST00000004381","ENSMUST00000004381",0.314392896616609,"ENSMUSG00000004270","non-biased"
"ENSMUST00000004392","ENSMUST00000004392",0.96973373764543,"ENSMUSG00000029771","non-biased"
"ENSMUST00000004396","ENSMUST00000004396",0.471984727096487,"ENSMUSG00000004285","old-biased"
"ENSMUST00000004430","ENSMUST00000004430",1.14239392575544,"ENSMUSG00000004319","non-biased"
"ENSMUST00000004494","ENSMUST00000004494",0.767530013763465,"ENSMUSG00000031622","non-biased"
"ENSMUST00000004565","ENSMUST00000004565",-0.0476063616792414,"ENSMUSG00000004451","old-biased"
"ENSMUST00000004587","ENSMUST00000004587",2.01147267934196,"ENSMUSG00000004473","non-biased"
"ENSMUST00000004622","ENSMUST00000004622",-0.597588637518524,"ENSMUSG00000004508","non-biased"
"ENSMUST00000004646","ENSMUST00000004646",0.711434714296824,"ENSMUSG00000004530","non-biased"
"ENSMUST00000004683","ENSMUST00000004683",0.468379663647588,"ENSMUSG00000004567","non-biased"
"ENSMUST00000004686","ENSMUST00000004686",-1.18682987541427,"ENSMUSG00000069633","non-biased"
"ENSMUST00000004728","ENSMUST00000004728",-0.348205993460328,"ENSMUSG00000004609","non-biased"
"ENSMUST00000004729","ENSMUST00000004729",1.37274403623896,"ENSMUSG00000004610","old-biased"
"ENSMUST00000004745","ENSMUST00000004745",0.729388671018701,"ENSMUSG00000004626","non-biased"
"ENSMUST00000004770","ENSMUST00000004770",-0.591550124738783,"ENSMUSG00000004651","non-biased"
"ENSMUST00000004774","ENSMUST00000004774",1.19986161969319,"ENSMUSG00000004655","non-biased"
"ENSMUST00000004936","ENSMUST00000004936",0.88271571830469,"ENSMUSG00000004814","non-biased"
"ENSMUST00000004949","ENSMUST00000004949",0.298005700573146,"ENSMUSG00000027164","young-biased"
"ENSMUST00000004968","ENSMUST00000004968",0.327831217429312,"ENSMUSG00000004846","non-biased"
"ENSMUST00000004994","ENSMUST00000004994",0.838416195320785,"ENSMUSG00000004872","non-biased"
"ENSMUST00000005014","ENSMUST00000005014",0.266621678060551,"ENSMUSG00000004894","non-biased"
"ENSMUST00000005015","ENSMUST00000005015",-1.04197428930835,"ENSMUSG00000004895","non-biased"
"ENSMUST00000005016","ENSMUST00000005016",0.636919970085049,"ENSMUSG00000004896","non-biased"
"ENSMUST00000005017","ENSMUST00000005017",0.0106137504142354,"ENSMUSG00000004897","old-biased"
"ENSMUST00000005019","ENSMUST00000005019",-0.194724415310359,"ENSMUSG00000004885","non-biased"
"ENSMUST00000005066","ENSMUST00000005066",0.990138727688062,"ENSMUSG00000004936","non-biased"
"ENSMUST00000005073","ENSMUST00000005073",-0.881617141777461,"ENSMUSG00000004948","non-biased"
"ENSMUST00000005077","ENSMUST00000005077",0.47716526518711,"ENSMUSG00000004951","non-biased"
"ENSMUST00000005103","ENSMUST00000005103",0.228938974823245,"ENSMUSG00000029832","non-biased"
"ENSMUST00000005108","ENSMUST00000005108",-0.388397260430132,"ENSMUSG00000030180","young-biased"
"ENSMUST00000005164","ENSMUST00000005164",0.111447455114352,"ENSMUSG00000005034","non-biased"
"ENSMUST00000005218","ENSMUST00000005218",0.507793126033105,"ENSMUSG00000005087","non-biased"
"ENSMUST00000005233","ENSMUST00000005233",1.0780877198199,"ENSMUSG00000005102","old-biased"
"ENSMUST00000005234","ENSMUST00000005234",0.441621424580044,"ENSMUSG00000005103","non-biased"
"ENSMUST00000005262","ENSMUST00000005262",0.0587186595114635,"ENSMUSG00000005131","non-biased"
"ENSMUST00000005352","ENSMUST00000005352",-0.771111639915798,"ENSMUSG00000005220","non-biased"
"ENSMUST00000005413","ENSMUST00000005413",0.74435705417239,"ENSMUSG00000052675","non-biased"
"ENSMUST00000005431","ENSMUST00000005431",0.776257919072754,"ENSMUSG00000005299","non-biased"
"ENSMUST00000005470","ENSMUST00000005470",-1.14195444670919,"ENSMUSG00000005338","old-biased"
"ENSMUST00000005509","ENSMUST00000005509",0.563515256804738,"ENSMUSG00000007207","non-biased"
"ENSMUST00000005548","ENSMUST00000005548",0.532366099062431,"ENSMUSG00000005413","non-biased"
"ENSMUST00000005583","ENSMUST00000005583",1.20237733559671,"ENSMUSG00000005447","old-biased"
"ENSMUST00000005592","ENSMUST00000005592",-0.550601338578766,"ENSMUSG00000030468","non-biased"
"ENSMUST00000005600","ENSMUST00000005600",0.562088754508799,"ENSMUSG00000031706","non-biased"
"ENSMUST00000005601","ENSMUST00000005601",0.258906092506331,"ENSMUSG00000005465","non-biased"
"ENSMUST00000005606","ENSMUST00000005606",0.217373422437455,"ENSMUSG00000005469","old-biased"
"ENSMUST00000005607","ENSMUST00000005607",1.09811375850328,"ENSMUSG00000005470","non-biased"
"ENSMUST00000005620","ENSMUST00000005620",-0.489651171619537,"ENSMUSG00000005483","young-biased"
"ENSMUST00000005630","ENSMUST00000005630",0.0786845178666269,"ENSMUSG00000005493","non-biased"
"ENSMUST00000005647","ENSMUST00000005647",-0.0672833110227078,"ENSMUSG00000005510","old-biased"
"ENSMUST00000005651","ENSMUST00000005651",0.156352457231116,"ENSMUSG00000005514","non-biased"
"ENSMUST00000005671","ENSMUST00000005671",0.586771468387149,"ENSMUSG00000005533","non-biased"
"ENSMUST00000005692","ENSMUST00000005692",0.119442714119753,"ENSMUSG00000005553","non-biased"
"ENSMUST00000005705","ENSMUST00000005705",0.927795992798623,"ENSMUSG00000005566","young-biased"
"ENSMUST00000005749","ENSMUST00000005749",-0.744138584976913,"ENSMUSG00000005609","young-biased"
"ENSMUST00000005769","ENSMUST00000005769",2.03336279343969,"ENSMUSG00000005628","non-biased"
"ENSMUST00000005810","ENSMUST00000005810",0.212269938355469,"ENSMUSG00000005667","non-biased"
"ENSMUST00000005815","ENSMUST00000005815",0.665399601194573,"ENSMUSG00000005672","non-biased"
"ENSMUST00000005817","ENSMUST00000005817",0.304250424568162,"ENSMUSG00000005674","non-biased"
"ENSMUST00000005820","ENSMUST00000005820",-0.0483869744449771,"ENSMUSG00000005677","non-biased"
"ENSMUST00000005830","ENSMUST00000005830",0.192587076382174,"ENSMUSG00000005687","non-biased"
"ENSMUST00000005841","ENSMUST00000005841",-0.373948733853395,"ENSMUSG00000005698","young-biased"
"ENSMUST00000005849","ENSMUST00000005849",-1.36693866289748,"ENSMUSG00000005705","non-biased"
"ENSMUST00000005891","ENSMUST00000005891",0.595747334442524,"ENSMUSG00000047884","non-biased"
"ENSMUST00000005923","ENSMUST00000005923",0.460893022405156,"ENSMUSG00000005779","old-biased"
"ENSMUST00000005950","ENSMUST00000005950",-0.792292837716981,"ENSMUSG00000049723","non-biased"
"ENSMUST00000005952","ENSMUST00000005952",-0.486495721688702,"ENSMUSG00000005802","non-biased"
"ENSMUST00000005953","ENSMUST00000005953",-0.532249667947187,"ENSMUSG00000005803","non-biased"
"ENSMUST00000005954","ENSMUST00000005954",-0.178393858335892,"ENSMUSG00000005804","non-biased"
"ENSMUST00000005964","ENSMUST00000005964",0.260028459527113,"ENSMUSG00000028138","non-biased"
"ENSMUST00000006037","ENSMUST00000006037",0.956202401728737,"ENSMUSG00000005886","non-biased"
"ENSMUST00000006046","ENSMUST00000006046",-0.102462668478753,"ENSMUSG00000005892","non-biased"
"ENSMUST00000006123","ENSMUST00000006123",0.123584690070964,"ENSMUSG00000005968","non-biased"
"ENSMUST00000006128","ENSMUST00000006128",0.478694097647784,"ENSMUSG00000005973","non-biased"
"ENSMUST00000006178","ENSMUST00000006178",1.43294842316448,"ENSMUSG00000006021","old-biased"
"ENSMUST00000006181","ENSMUST00000006181",-0.0345948140640207,"ENSMUSG00000006024","old-biased"
"ENSMUST00000006301","ENSMUST00000006301",-0.118033387343481,"ENSMUSG00000029703","non-biased"
"ENSMUST00000006311","ENSMUST00000006311",0.839470070527828,"ENSMUSG00000030353","non-biased"
"ENSMUST00000006367","ENSMUST00000006367",1.00077952180333,"ENSMUSG00000006205","non-biased"
"ENSMUST00000006377","ENSMUST00000006377",0.0298122559401579,"ENSMUSG00000006215","non-biased"
