target_id	length	eff_length	est_counts	tpm
ENSGALT00000098355.1	303	48.4047	30.3849	28.5003
ENSGALT00000098909.1	300	47.6228	0	0
ENSGALT00000104847.1	303	48.4047	2.74295	2.57283
ENSGALT00000108026.1	303	48.4047	3.53925	3.31974
ENSGALT00000103665.1	303	48.4047	11.7583	11.0291
ENSGALT00000105628.1	303	48.4047	1.02692	0.96323
ENSGALT00000097081.1	300	47.6228	19.0846	18.1948
ENSGALT00000105645.1	291	45.5432	2.63381	2.62567
ENSGALT00000098506.1	300	47.6228	0	0
ENSGALT00000096927.1	303	48.4047	65.7416	61.6642
ENSGALT00000105629.1	303	48.4047	2.79523	2.62186
ENSGALT00000093613.1	300	47.6228	7.283	6.94344
ENSGALT00000099537.1	303	48.4047	0	0
ENSGALT00000092633.1	303	48.4047	2.36764	2.2208
ENSGALT00000104205.1	303	48.4047	36.0552	33.819
ENSGALT00000108182.1	303	48.4047	0	0
ENSGALT00000091267.1	303	48.4047	22.7165	21.3075
ENSGALT00000101555.1	303	48.4047	61.6262	57.804
ENSGALT00000103901.1	303	48.4047	16	15.0076
ENSGALT00000106578.1	303	48.4047	4	3.75191
ENSGALT00000093220.1	348	67.4929	1123	755.442
ENSGALT00000080481.1	975	664.337	3802	259.838
ENSGALT00000082968.2	1039	728.292	4774	297.616
ENSGALT00000053568.1	1548	1237.29	109623	4022.62
ENSGALT00000054328.1	684	374.006	32681	3967.31
ENSGALT00000054361.1	165	39.2759	110	127.159
ENSGALT00000076413.1	684	374.006	11331	1375.53
ENSGALT00000061564.1	784	473.685	75165	7204.53
ENSGALT00000049217.1	351	69.2361	3684	2415.83
ENSGALT00000079811.1	297	46.7943	564	547.225
ENSGALT00000063913.1	1378	1067.29	3063	130.3
ENSGALT00000047001.1	1818	1507.29	9258	278.868
ENSGALT00000053400.1	1143	832.292	8861	483.378
ENSGALT00000068151.1	522	213.84	601	127.604
ENSGALT00000015774.6	2848	2537.29	499	8.92914
ENSGALT00000107714.1	192	32.8302	0	0
ENSGALT00000087687.2	2219	1908.29	1096.76	26.0944
ENSGALT00000007277.3	2291	1980.29	1686.24	38.6606
ENSGALT00000016200.6	2519	2208.29	1624	33.3894
ENSGALT00000057018.2	2043	1732.29	335.258	8.78694
ENSGALT00000064690.2	2193	1882.29	154.607	3.72925
ENSGALT00000103853.1	2238	1927.29	2.83458	0.066776
ENSGALT00000095972.1	1968	1657.29	28.3006	0.775312
ENSGALT00000052654.2	3495	3184.29	2898	41.3205
ENSGALT00000061915.3	970	659.337	1444	99.435
ENSGALT00000033572.5	2547	2236.29	48.1306	0.977175
ENSGALT00000076955.2	2058	1747.29	227.869	5.92107
ENSGALT00000107965.1	2460	2149.29	4946.68	104.496
ENSGALT00000080793.2	1206	895.292	1284.23	65.1267
ENSGALT00000001657.6	1354	1043.29	2272.42	98.8925
ENSGALT00000038720.4	2784	2473.29	145.575	2.67234
ENSGALT00000064754.2	2359	2048.29	5007	110.985
ENSGALT00000096825.1	3212	2901.29	1353.17	21.1759
ENSGALT00000089429.2	1386	1075.29	112	4.72902
ENSGALT00000085779.2	1599	1288.29	26	0.916302
ENSGALT00000057265.2	1520	1209.29	888.769	33.3686
ENSGALT00000069945.2	1266	955.292	662.165	31.4709
ENSGALT00000093812.1	1700	1389.29	1173.24	38.3419
ENSGALT00000017109.6	1577	1266.29	78.8227	2.82616
ENSGALT00000103291.1	2658	2347.29	4	0.07737
ENSGALT00000084934.2	2580	2269.29	0	0
ENSGALT00000095264.1	2724	2413.29	0	0
ENSGALT00000093947.1	2976	2665.29	3	0.0511041
ENSGALT00000005824.5	3364	3053.29	8257.15	122.784
ENSGALT00000069539.2	1440	1129.29	682.848	27.4535
ENSGALT00000092213.1	165	39.2759	0	0
ENSGALT00000044892.3	417	116.309	14.1635	5.52888
ENSGALT00000015470.6	1305	994.292	769	35.1149
ENSGALT00000094180.1	3408	3097.29	2653.53	38.8975
ENSGALT00000093577.1	3924	3613.29	2593.63	32.59
ENSGALT00000094724.1	3282	2971.29	736.782	11.2583
ENSGALT00000101384.1	4524	4213.29	1260.37	13.5817
ENSGALT00000068770.2	2865	2554.29	2266.21	40.2819
ENSGALT00000091629.1	1637	1326.29	140.476	4.80887
ENSGALT00000100108.1	957	646.366	17.5709	1.23423
ENSGALT00000003008.6	2586	2275.29	471.718	9.41294
ENSGALT00000102256.1	2454	2143.29	10.7108	0.226893
ENSGALT00000071948.2	2889	2578.29	565	9.94938
ENSGALT00000083823.2	222	34.5364	0	0
ENSGALT00000027260.6	2443	2132.29	1916.71	40.8121
ENSGALT00000095138.1	2468	2157.29	108.085	2.27477
ENSGALT00000104589.1	3532	3221.29	128.205	1.80699
ENSGALT00000087385.2	1551	1240.29	2	0.0732126
ENSGALT00000018638.6	1513	1202.29	1785	67.4074
ENSGALT00000045316.3	7707	7396.29	1605	9.85237
ENSGALT00000098841.1	7617	7306.29	0	0
ENSGALT00000000935.5	1442	1131.29	2728	109.484
ENSGALT00000013776.6	1989	1678.29	509	13.7699
ENSGALT00000059809.2	2757	2446.29	42.3171	0.785394
ENSGALT00000084956.2	2278	1967.29	341.456	7.88036
ENSGALT00000044371.3	1765	1454.29	315.896	9.86217
ENSGALT00000000945.6	1823	1512.29	0	0
ENSGALT00000102455.1	2037	1726.29	114.24	3.00458
ENSGALT00000058192.2	1765	1454.29	809.597	25.2753
ENSGALT00000046006.3	1479	1168.29	577	22.4235
ENSGALT00000053946.2	2102	1791.29	306	7.75594
ENSGALT00000066342.2	2295	1984.29	1735	39.6984
ENSGALT00000051780.2	3429	3118.29	1150	16.7441
ENSGALT00000039145.3	540	231.461	2408	472.344
ENSGALT00000048854.2	2589	2278.29	1200.75	23.9289
ENSGALT00000016196.3	584	274.786	39.1039	6.46109
ENSGALT00000106875.1	1899	1588.29	92	2.62989
ENSGALT00000107518.1	1163	852.292	154	8.20374
ENSGALT00000074365.2	1347	1036.29	43.9557	1.92581
ENSGALT00000038301.4	1485	1174.29	20.2554	0.783148
ENSGALT00000088781.2	1787	1476.29	255.789	7.86664
ENSGALT00000013516.6	1240	929.292	2501	122.192
ENSGALT00000042658.4	3273	2962.29	436	6.68249
ENSGALT00000105272.1	1990	1679.29	5	0.135183
ENSGALT00000092110.1	511	203.192	0	0
ENSGALT00000017089.6	2184	1873.29	46	1.11489
ENSGALT00000000932.5	2974	2663.29	1624	27.6852
ENSGALT00000070090.2	1842	1531.29	2145	63.5988
ENSGALT00000077983.2	2568	2257.29	26.2911	0.528811
ENSGALT00000015524.6	2370	2059.29	647	14.2648
ENSGALT00000063478.2	1492	1181.29	1030.74	39.6162
ENSGALT00000085126.2	3792	3481.29	3122.29	40.7204
ENSGALT00000000700.6	1559	1248.29	126.972	4.61817
ENSGALT00000095508.1	1245	934.292	11344	551.271
ENSGALT00000036535.4	1460	1149.29	885.898	34.9972
ENSGALT00000092377.1	1350	1039.29	439.054	19.1805
ENSGALT00000104831.1	360	74.3874	0	0
ENSGALT00000089696.2	1739	1428.29	1393.8	44.3059
ENSGALT00000078926.2	2568	2257.29	81.1059	1.63134
ENSGALT00000013511.6	2586	2275.29	140.542	2.80445
ENSGALT00000105318.1	3555	3244.29	676.313	9.46471
ENSGALT00000091517.1	2963	2652.29	168.145	2.87835
ENSGALT00000097952.1	1886	1575.29	1306	37.641
ENSGALT00000043593.3	2213	1902.29	243	5.79974
ENSGALT00000001687.6	2946	2635.29	680	11.7155
ENSGALT00000090727.1	5952	5641.29	24.8329	0.199861
ENSGALT00000105286.1	4293	3982.29	365.167	4.1633
ENSGALT00000099259.1	5734	5423.29	0	0
ENSGALT00000103732.1	1444	1133.29	149.515	5.98993
ENSGALT00000093504.1	360	74.3874	0	0
ENSGALT00000014035.5	5449	5138.29	5504	48.6339
ENSGALT00000046993.3	759	448.736	203.866	20.6269
ENSGALT00000057339.2	1310	999.292	720.134	32.719
ENSGALT00000101995.1	2125	1814.29	87.1299	2.18042
ENSGALT00000084738.2	2462	2151.29	342.107	7.22008
ENSGALT00000013715.7	1862	1551.29	991.846	29.0289
ENSGALT00000047226.2	963	652.366	198.523	13.8166
ENSGALT00000097844.1	963	652.366	198.523	13.8166
ENSGALT00000000929.5	864	553.526	32	2.62477
ENSGALT00000027978.5	4778	4467.29	5680	57.7276
ENSGALT00000015509.6	1045	734.292	562	34.7494
ENSGALT00000011326.6	1607	1296.29	15129	529.892
ENSGALT00000098553.1	1798	1487.29	254	7.75384
ENSGALT00000027257.6	2413	2102.29	2406.53	51.9731
ENSGALT00000099288.1	2671	2360.29	28.4656	0.547563
ENSGALT00000054845.2	1107	796.292	12	0.684208
ENSGALT00000043807.3	1556	1245.29	80	2.91674
ENSGALT00000050158.2	1744	1433.29	927	29.3646
ENSGALT00000105330.1	2299	1988.29	0	0
ENSGALT00000106006.1	1818	1507.29	0	0
ENSGALT00000026684.6	2811	2500.29	6854	124.461
ENSGALT00000092104.1	7542	7231.29	116.412	0.730907
ENSGALT00000093098.1	189	32.899	0	0
ENSGALT00000000680.6	1224	913.292	10	0.49713
ENSGALT00000097651.1	963	652.366	414.27	28.8318
ENSGALT00000107057.1	1029	718.292	11	0.695298
ENSGALT00000079361.2	3788	3477.29	1402.94	18.318
ENSGALT00000078382.2	3806	3495.29	0	0
ENSGALT00000065061.2	3746	3435.29	797.5	10.5401
ENSGALT00000106787.1	3722	3411.29	378.856	5.04237
ENSGALT00000100754.1	3719	3408.29	0	0
ENSGALT00000095441.1	3686	3375.29	204.514	2.751
ENSGALT00000038693.4	3674	3363.29	372.19	5.02435
ENSGALT00000100249.1	3614	3303.29	0	0
ENSGALT00000092058.1	162	41.3745	0	0
ENSGALT00000091508.1	2619	2308.29	0	0
ENSGALT00000024931.6	2613	2302.29	815	16.0723
ENSGALT00000001693.5	1268	957.292	292	13.849
ENSGALT00000076033.3	2192	1881.29	78.659	1.89833
ENSGALT00000056157.2	1583	1272.29	83.2219	2.96982
ENSGALT00000022671.6	1553	1242.29	0	0
ENSGALT00000022669.6	3269	2958.29	483.745	7.42429
ENSGALT00000077257.3	6535	6224.29	1007	7.34546
ENSGALT00000053447.2	5667	5356.29	0	0
ENSGALT00000073731.2	5066	4755.29	1395.39	13.3229
ENSGALT00000047406.2	5081	4770.29	345.61	3.28944
ENSGALT00000033012.3	2751	2440.29	679.838	12.6486
ENSGALT00000102940.1	1584	1273.29	1134.16	40.4414
ENSGALT00000106406.1	3239	2928.29	80.509	1.24827
ENSGALT00000002535.5	2067	1756.29	12	0.310216
ENSGALT00000103515.1	1550	1239.29	195.078	7.14683
ENSGALT00000096794.1	3139	2828.29	51.9223	0.833507
ENSGALT00000013744.5	2877	2566.29	1053.76	18.6429
ENSGALT00000098461.1	1183	872.292	314.244	16.3563
ENSGALT00000092256.1	2487	2176.29	1155	24.096
ENSGALT00000076429.2	1743	1432.29	194	6.14964
ENSGALT00000045785.4	1161	850.292	7	0.373774
ENSGALT00000093449.1	171	36.2743	0	0
ENSGALT00000104155.1	1214	903.292	26.1813	1.31596
ENSGALT00000073756.2	1098	787.292	0	0
ENSGALT00000095034.1	4773	4462.29	0.0005627	5.72531e-06
ENSGALT00000106653.1	4886	4575.29	152.539	1.51371
ENSGALT00000096704.1	3100	2789.29	292.075	4.75423
ENSGALT00000030546.4	2272	1961.29	20.3855	0.471911
ENSGALT00000000599.5	2263	1952.29	6198	144.141
ENSGALT00000002918.5	2084	1773.29	286	7.3226
ENSGALT00000015501.6	1362	1051.29	1520	65.6447
ENSGALT00000011301.6	918	607.436	625.325	46.7396
ENSGALT00000052521.2	2595	2284.29	681.675	13.5489
ENSGALT00000048401.2	3073	2762.29	520	8.54699
ENSGALT00000090838.1	165	39.2759	0	0
ENSGALT00000101248.1	222	34.5364	0	0
ENSGALT00000072908.2	3049	2738.29	209.613	3.47551
ENSGALT00000062361.2	2241	1930.29	89.3652	2.10196
ENSGALT00000048787.2	2273	1962.29	88.0214	2.03659
ENSGALT00000096470.1	4310	3999.29	403.215	4.57755
ENSGALT00000094235.1	3625	3314.29	0	0
ENSGALT00000091789.1	3611	3300.29	0	0
ENSGALT00000105232.1	3874	3563.29	45.8496	0.584203
ENSGALT00000095666.1	3979	3668.29	539.559	6.67813
ENSGALT00000101173.1	3697	3386.29	39.376	0.527942
ENSGALT00000018603.6	3847	3536.29	0	0
ENSGALT00000056798.2	782	471.695	5637	542.583
ENSGALT00000064544.2	1759	1448.29	188	5.89361
ENSGALT00000000598.3	1935	1624.29	1226	34.2694
ENSGALT00000095871.1	171	36.2743	82.9198	103.786
ENSGALT00000027248.7	5256	4945.29	2203.54	20.2306
ENSGALT00000095218.1	5199	4888.29	393.632	3.65606
ENSGALT00000092017.1	2449	2138.29	858.831	18.2356
ENSGALT00000101267.1	2526	2215.29	462	9.46871
ENSGALT00000016192.5	2165	1854.29	1598.07	39.1289
ENSGALT00000081509.2	1754	1443.29	601.93	18.9353
ENSGALT00000091128.1	1043	732.292	1078.01	66.8371
ENSGALT00000015480.7	1272	961.292	87	4.10907
ENSGALT00000007260.3	5951	5640.29	382.031	3.07522
ENSGALT00000101741.1	2815	2504.29	167.954	3.04498
ENSGALT00000106081.1	1227	916.292	81.4848	4.03759
ENSGALT00000000923.6	797	486.643	463.733	43.2651
ENSGALT00000049870.2	863	552.526	60.267	4.95229
ENSGALT00000086832.2	2387	2076.29	977	21.3642
ENSGALT00000103346.1	222	34.5364	0	0
ENSGALT00000068131.2	3298	2987.29	1508.44	22.9261
ENSGALT00000105385.1	3579	3268.29	1876.56	26.0688
ENSGALT00000087034.2	1272	961.292	125.819	5.9425
ENSGALT00000013700.4	865	554.526	27	2.21066
ENSGALT00000108047.1	1326	1015.29	0	0
ENSGALT00000096173.1	1416	1105.29	0	0
ENSGALT00000064670.2	1278	967.292	97.7998	4.5905
ENSGALT00000021270.7	1271	960.292	332.2	15.7064
ENSGALT00000013729.6	2220	1909.29	54	1.28411
ENSGALT00000005915.6	1119	808.292	114.447	6.42861
ENSGALT00000086810.2	1074	763.292	11.6546	0.693245
ENSGALT00000087446.2	2253	1942.29	483.898	11.3115
ENSGALT00000036791.4	3227	2916.29	5521	85.9541
ENSGALT00000073033.2	2211	1900.29	187	4.46787
ENSGALT00000094270.1	255	38.4083	0	0
ENSGALT00000101288.1	4694	4383.29	1080.88	11.1959
ENSGALT00000105072.1	3142	2831.29	1577.51	25.2969
ENSGALT00000097020.1	4217	3906.29	3226.88	37.5057
ENSGALT00000014055.5	4098	3787.29	53.7268	0.644083
ENSGALT00000052191.2	1945	1634.29	1105.99	30.7257
ENSGALT00000107408.1	1770	1459.29	48.0087	1.49368
ENSGALT00000089303.2	333	59.963	2541	1923.98
ENSGALT00000031763.5	1952	1641.29	631	17.4551
ENSGALT00000105222.1	2398	2087.29	40.2259	0.874987
ENSGALT00000054933.2	2347	2036.29	1069.5	23.8464
ENSGALT00000027969.6	1983	1672.29	755	20.4981
ENSGALT00000099152.1	192	32.8302	2	2.7659
ENSGALT00000091847.1	297	46.7943	1167	1132.29
ENSGALT00000061698.2	1760	1449.29	7658	239.905
ENSGALT00000098624.1	1157	846.292	95	5.09663
ENSGALT00000027247.6	1473	1162.29	382	14.922
ENSGALT00000108367.1	219	34.3082	0	0
ENSGALT00000017068.3	3038	2727.29	4544	75.6461
ENSGALT00000097033.1	1842	1531.29	55	1.63074
ENSGALT00000015746.5	2617	2306.29	2340.91	46.084
ENSGALT00000057314.2	2629	2318.29	143.782	2.8159
ENSGALT00000082587.2	2485	2174.29	2453.31	51.2287
ENSGALT00000002882.3	2697	2386.29	61	1.16061
ENSGALT00000106650.1	2621	2310.29	28	0.550264
ENSGALT00000011255.7	2613	2302.29	7191	141.811
ENSGALT00000013707.6	5017	4706.29	5252	50.667
ENSGALT00000099330.1	1668	1357.29	886	29.6374
ENSGALT00000072819.2	2073	1762.29	758	19.5286
ENSGALT00000090002.2	1618	1307.29	2.43078	0.0844215
ENSGALT00000064292.2	1941	1630.29	578	16.0969
ENSGALT00000096388.1	2004	1693.29	0	0
ENSGALT00000000594.2	1273	962.292	0	0
ENSGALT00000016170.6	1835	1524.29	149	4.43811
ENSGALT00000014068.6	2049	1738.29	355	9.27225
ENSGALT00000099847.1	4305	3994.29	274.053	3.11512
ENSGALT00000052159.2	3167	2856.29	0	0
ENSGALT00000093842.1	2784	2473.29	450.304	8.26629
ENSGALT00000092154.1	826	515.598	24.6423	2.16995
ENSGALT00000088078.2	2464	2153.29	25.6025	0.539833
ENSGALT00000081507.2	1786	1475.29	794	24.4356
ENSGALT00000106800.1	1218	907.292	1494	74.7624
ENSGALT00000054766.2	1434	1123.29	382	15.4401
ENSGALT00000044920.4	1546	1235.29	1114	40.9445
ENSGALT00000058541.2	2586	2275.29	757	15.1056
ENSGALT00000060434.2	2226	1915.29	187.53	4.44546
ENSGALT00000059294.2	1737	1426.29	5968.23	189.984
ENSGALT00000095442.1	231	34.9712	0	0
ENSGALT00000084043.2	1002	691.292	30	1.97033
ENSGALT00000084450.2	2109	1798.29	11.9137	0.300791
ENSGALT00000089954.2	3237	2926.29	0	0
ENSGALT00000105731.1	2403	2092.29	37.8636	0.821636
ENSGALT00000065905.2	2403	2092.29	0	0
ENSGALT00000106101.1	2403	2092.29	37.8636	0.821636
ENSGALT00000053635.2	3264	2953.29	128.244	1.97156
ENSGALT00000095392.1	2937	2626.29	74.2292	1.28325
ENSGALT00000060134.2	2445	2134.29	74.5269	1.5854
ENSGALT00000017063.6	3960	3649.29	91.9994	1.14461
ENSGALT00000094827.1	3993	3682.29	0.00055521	6.84571e-06
ENSGALT00000036845.4	1340	1029.29	66.7869	2.946
ENSGALT00000093586.1	2699	2388.29	1218.21	23.1588
ENSGALT00000027246.5	762	451.736	552.054	55.485
ENSGALT00000095079.1	828	517.598	77.9464	6.83727
ENSGALT00000087803.2	619	309.484	0	0
ENSGALT00000002784.4	4905	4594.29	2673	26.4156
ENSGALT00000019767.8	4287	3976.29	129.341	1.47686
ENSGALT00000075291.2	1965	1654.29	16.3387	0.44842
ENSGALT00000093846.1	1560	1249.29	205.227	7.45847
ENSGALT00000103880.1	3818	3507.29	7.33722	0.0949815
ENSGALT00000093417.1	1814	1503.29	9	0.271818
ENSGALT00000096230.1	1108	797.292	0	0
ENSGALT00000007244.6	2181	1870.29	1471	35.7094
ENSGALT00000100801.1	3567	3256.29	4.36446	0.0608537
ENSGALT00000091550.1	3063	2752.29	683.033	11.2675
ENSGALT00000101735.1	2014	1703.29	212	5.65101
ENSGALT00000009815.6	2157	1846.29	904	22.2304
ENSGALT00000009738.6	1790	1479.29	1054.19	32.3552
ENSGALT00000101971.1	1780	1469.29	371.812	11.4894
ENSGALT00000009730.7	2583	2272.29	32	0.639389
ENSGALT00000103353.1	1593	1282.29	61.4019	2.17407
ENSGALT00000044236.3	3842	3531.29	109.623	1.40944
ENSGALT00000099799.1	1007	696.292	0	0
ENSGALT00000104823.1	2751	2440.29	1002.17	18.6457
ENSGALT00000072675.2	2973	2662.29	47.3132	0.806876
ENSGALT00000107377.1	2862	2551.29	138.591	2.46634
ENSGALT00000091118.1	2889	2578.29	1640.13	28.8819
ENSGALT00000077933.2	2979	2668.29	2372.92	40.3766
ENSGALT00000000572.5	661	351.141	1101	142.359
ENSGALT00000050321.2	563	254.017	0	0
ENSGALT00000027968.6	1287	976.292	70.466	3.27702
ENSGALT00000052241.2	879	568.514	18.534	1.48015
ENSGALT00000095806.1	1594	1283.29	42.7507	1.51251
ENSGALT00000106566.1	2930	2619.29	6211	107.661
ENSGALT00000086938.2	1247	936.292	0	0
ENSGALT00000009702.6	1341	1030.29	240	10.5762
ENSGALT00000009692.6	2272	1961.29	1598	36.9925
ENSGALT00000044915.3	1164	853.292	347	18.4634
ENSGALT00000081746.2	1528	1217.29	474.099	17.6829
ENSGALT00000045923.3	1429	1118.29	912.901	37.0637
ENSGALT00000101573.1	1111	800.292	318.605	18.0752
ENSGALT00000009667.6	1071	760.292	405.395	24.209
ENSGALT00000009658.6	2136	1825.29	884	21.9887
ENSGALT00000087894.2	1075	764.292	103	6.11868
ENSGALT00000072601.2	1044	733.292	114	7.05842
ENSGALT00000060009.3	2451	2140.29	1304	27.662
ENSGALT00000038740.3	2125	1814.29	101	2.52752
ENSGALT00000038746.5	2265	1954.29	69	1.60302
ENSGALT00000038751.3	2860	2549.29	809.261	14.4128
ENSGALT00000060616.2	2141	1830.29	205.739	5.1036
ENSGALT00000107564.1	1809	1498.29	688.685	20.8691
ENSGALT00000078257.3	4277	3966.29	13080.3	149.732
ENSGALT00000100221.1	890	579.488	38	2.97727
ENSGALT00000038771.3	6984	6673.29	2820	19.1862
ENSGALT00000065356.2	4474	4163.29	2776.02	30.2737
ENSGALT00000065935.2	2138	1827.29	909.981	22.6102
ENSGALT00000091777.1	2807	2496.29	6068.37	110.371
ENSGALT00000104521.1	1842	1531.29	284.627	8.43912
ENSGALT00000009932.5	1664	1353.29	1388	46.5669
ENSGALT00000009924.6	2401	2090.29	1810	39.3144
ENSGALT00000058852.2	1819	1508.29	10078.3	303.375
ENSGALT00000012181.6	1976	1665.29	1131.89	30.8598
ENSGALT00000043515.3	1994	1683.29	459.111	12.3833
ENSGALT00000082543.2	1846	1535.29	89.1102	2.63522
ENSGALT00000051937.2	1843	1532.29	310.295	9.19418
ENSGALT00000091589.1	1994	1683.29	367.029	9.89966
ENSGALT00000097973.1	1815	1504.29	67.2921	2.03101
ENSGALT00000012149.6	1369	1058.29	16	0.686427
ENSGALT00000071071.2	1601	1290.29	792.831	27.8979
ENSGALT00000105477.1	1681	1370.29	346.169	11.4698
ENSGALT00000097270.1	2489	2178.29	230.558	4.80556
ENSGALT00000092926.1	1913	1602.29	676.442	19.1676
ENSGALT00000028063.4	2064	1753.29	33.5007	0.86752
ENSGALT00000074029.2	2271	1960.29	275.499	6.38086
ENSGALT00000009147.6	3504	3193.29	1704	24.2276
ENSGALT00000105440.1	2286	1975.29	52.5921	1.20884
ENSGALT00000090222.2	2035	1724.29	383.408	10.0955
ENSGALT00000093197.1	1104	793.292	153.752	8.79972
ENSGALT00000091478.1	917	606.436	0	0
ENSGALT00000107850.1	643	333.299	38.2475	5.21013
ENSGALT00000021368.6	2875	2564.29	12	0.212468
ENSGALT00000009112.6	726	415.822	160	17.47
ENSGALT00000009095.6	1667	1356.29	322.655	10.801
ENSGALT00000092248.1	2027	1716.29	397.791	10.5231
ENSGALT00000095031.1	2541	2230.29	83.5541	1.70093
ENSGALT00000044783.3	681	371.014	20	2.44748
ENSGALT00000069582.2	1719	1408.29	69.1828	2.23041
ENSGALT00000011349.7	1785	1474.29	38.8172	1.19542
ENSGALT00000059781.2	3688	3377.29	976	13.1208
ENSGALT00000000550.6	2012	1701.29	3811	101.704
ENSGALT00000068917.2	3877	3566.29	7758	98.7672
ENSGALT00000039557.4	2674	2363.29	252.738	4.85549
ENSGALT00000096402.1	2908	2597.29	46.262	0.808693
ENSGALT00000091324.1	588	278.737	217	35.3464
ENSGALT00000106390.1	2179	1868.29	130.682	3.17579
ENSGALT00000012137.5	2520	2209.29	52.3988	1.07683
ENSGALT00000090655.1	669	359.078	935	118.223
ENSGALT00000012106.6	2667	2356.29	1951.92	37.6108
ENSGALT00000008025.6	2377	2066.29	600	13.1838
ENSGALT00000097045.1	1257	946.292	0	0
ENSGALT00000107824.1	1791	1480.29	170	5.21412
ENSGALT00000102410.1	558	249.067	14	2.55206
ENSGALT00000012100.6	1857	1546.29	8970	263.379
ENSGALT00000052637.2	1716	1405.29	0	0
ENSGALT00000012088.5	1793	1482.29	983	30.1092
ENSGALT00000045844.2	2250	1939.29	3523	82.4801
